transcript,Free_Energy
PB2015.10237.9_2,-45.9
PB2015.8525.8_75,-39.7
PB2015.7635.1_14,-45.5
PB2015.7635.1_15,-49.0
PB2015.5195.1_9,-29.3
PB2015.8525.8_70,-20.2
PB2015.1077.5_1,-47.5
PB2015.7635.1_17,-48.2
PB2015.2594.1_1,-47.7
PB2015.2594.1_0,-57.3
PB2015.7360.1_46,-56.5
PB2015.7360.1_47,-59.3
PB2015.7360.1_44,-57.7
PB2015.7360.1_45,-59.2
PB2015.7360.1_42,-62.2
PB2015.7360.1_43,-57.7
PB2015.7360.1_40,-63.7
PB2015.7360.1_41,-64.6
PB2015.7360.1_48,-65.0
PB2015.7360.1_49,-61.4
PB2015.5195.1_1,-43.3
PB2015.1077.5_9,-12.1
PB2015.2592.1_3,-46.3
PB2015.2592.1_2,-41.6
PB2015.2592.1_1,-45.9
PB2015.2592.1_0,-51.7
PB2015.2592.1_7,-37.1
PB2015.2592.1_6,-33.6
PB2015.2592.1_5,-40.4
PB2015.2592.1_4,-43.2
PB2015.2592.1_9,-42.4
PB2015.2592.1_8,-38.5
PB2015.7648.4_19,-26.1
PB2015.7648.4_18,-24.1
PB2015.7648.4_13,-33.4
PB2015.7648.4_12,-45.2
PB2015.7648.4_11,-45.2
PB2015.7648.4_10,-48.3
PB2015.7648.4_17,-26.9
PB2015.7648.4_16,-27.2
PB2015.7648.4_15,-27.3
PB2015.7648.4_14,-27.9
PB2015.6821.4_1,-61.9
PB2015.6821.4_0,-54.9
PB2015.6821.4_3,-66.9
PB2015.6821.4_2,-69.4
PB2015.1088.10_1,-38.3
PB2015.1088.10_0,-39.5
PB2015.1088.10_3,-42.3
PB2015.1088.10_2,-46.4
PB2015.1088.10_5,-38.6
PB2015.1088.10_4,-40.7
PB2015.1088.10_7,-33.8
PB2015.1088.10_6,-32.9
PB2015.15933.1_3,-67.7
PB2015.15933.1_2,-72.7
PB2015.15933.1_1,-67.6
PB2015.15933.1_0,-65.3
PB2015.15933.1_6,-58.1
PB2015.15933.1_5,-53.1
PB2015.15933.1_4,-60.7
PB2015.1128.12_2,-55.4
PB2015.1128.12_0,-43.6
PB2015.1128.12_1,-50.3
PB2015.3464.2_19,-39.5
PB2015.3464.2_18,-34.5
PB2015.3464.2_11,-45.9
PB2015.3464.2_10,-43.6
PB2015.3464.2_13,-47.3
PB2015.3464.2_12,-46.5
PB2015.3464.2_15,-38.8
PB2015.1980.2_1,-43.1
PB2015.1980.2_2,-40.0
PB2015.3464.2_16,-29.8
PB2015.8529.1_3,-54.3
PB2015.8529.1_2,-48.6
PB2015.8529.1_1,-47.9
PB2015.8529.1_0,-50.9
PB2015.10423.1_14,-46.0
PB2015.10423.1_15,-40.5
PB2015.10423.1_16,-35.7
PB2015.10423.1_17,-33.1
PB2015.10423.1_10,-41.5
PB2015.10423.1_11,-37.9
PB2015.10423.1_12,-47.1
PB2015.10423.1_13,-44.1
PB2015.10423.1_18,-36.3
PB2015.10423.1_19,-37.5
PB2015.2766.7_224,-48.9
PB2015.2766.7_225,-45.7
PB2015.2766.7_226,-44.9
PB2015.2766.7_227,-38.4
PB2015.2766.7_220,-47.5
PB2015.2296.5_9,-30.7
PB2015.2766.7_222,-48.6
PB2015.2766.7_223,-49.7
PB2015.2296.5_4,-43.5
PB2015.2296.5_5,-40.1
PB2015.1260.1_0,-63.2
PB2015.2296.5_7,-33.1
PB2015.1260.1_6,-47.3
PB2015.2766.7_229,-32.7
PB2015.2296.5_2,-47.0
PB2015.1260.1_5,-58.2
PB2015.12166.9_8,-58.0
PB2015.12166.9_9,-58.2
PB2015.9338.9_0,-46.1
PB2015.12166.9_1,-65.9
PB2015.9338.9_2,-40.1
PB2015.12166.9_3,-58.7
PB2015.12166.9_4,-62.6
PB2015.12166.9_5,-63.8
PB2015.9338.9_6,-25.1
PB2015.9338.9_7,-24.7
PB2015.3396.1_6,-50.5
PB2015.3396.1_7,-52.9
PB2015.3396.1_4,-56.0
PB2015.3396.1_5,-56.8
PB2015.3396.1_2,-51.7
PB2015.3396.1_3,-53.6
PB2015.3396.1_0,-53.2
PB2015.3396.1_1,-47.9
PB2015.4287.1_0,-43.2
PB2015.4287.1_1,-52.2
PB2015.4287.1_2,-51.5
PB2015.4287.1_3,-38.0
PB2015.4287.1_4,-36.1
PB2015.4287.1_5,-41.4
PB2015.4287.1_6,-40.4
PB2015.4287.1_7,-37.5
PB2015.10176.2_3,-65.1
PB2015.465.3_99,-24.7
PB2015.465.3_98,-27.3
PB2015.465.3_95,-22.6
PB2015.465.3_94,-21.4
PB2015.465.3_97,-26.5
PB2015.465.3_96,-23.0
PB2015.465.3_91,-11.8
PB2015.465.3_90,-10.6
PB2015.465.3_93,-15.2
PB2015.13098.1_30,-36.3
PB2015.14672.3_91,-76.0
PB2015.9413.1_2,-50.4
PB2015.9413.1_3,-53.2
PB2015.9413.1_0,-54.6
PB2015.9413.1_1,-48.8
PB2015.9413.1_6,-46.2
PB2015.9413.1_7,-44.6
PB2015.9413.1_4,-53.8
PB2015.9413.1_5,-47.6
PB2015.9413.1_8,-51.0
PB2015.3748.3_5,-32.6
PB2015.3748.3_4,-39.4
PB2015.3748.3_7,-39.3
PB2015.3748.3_6,-37.0
PB2015.3748.3_1,-50.1
PB2015.3748.3_0,-48.3
PB2015.3748.3_3,-36.8
PB2015.3748.3_2,-39.5
PB2015.3748.3_9,-29.9
PB2015.3748.3_8,-33.5
PB2015.11119.6_61,-35.9
PB2015.11119.6_60,-37.7
PB2015.8850.1_4,-42.8
PB2015.9980.1_3,-52.3
PB2015.9980.1_2,-50.6
PB2015.9980.1_1,-47.0
PB2015.9980.1_0,-46.9
PB2015.9980.1_4,-52.5
PB2015.16046.8_21,-41.3
PB2015.16046.8_20,-42.0
PB2015.16046.8_23,-32.8
PB2015.16046.8_22,-38.2
PB2015.4610.5_12,-51.7
PB2015.4610.5_10,-50.7
PB2015.4610.5_11,-51.7
PB2015.14672.3_41,-37.7
PB2015.14672.3_40,-39.8
PB2015.14672.3_43,-40.0
PB2015.14672.3_42,-33.5
PB2015.14672.3_45,-60.2
PB2015.14672.3_44,-55.4
PB2015.14672.3_47,-56.5
PB2015.14672.3_46,-58.6
PB2015.14672.3_49,-49.5
PB2015.14672.3_48,-49.6
PB2015.3512.8_27,-49.2
PB2015.11953.1_1,-59.4
PB2015.11953.1_0,-64.5
PB2015.11953.1_3,-55.5
PB2015.11953.1_2,-59.9
PB2015.11953.1_5,-57.4
PB2015.11953.1_4,-54.2
PB2015.11953.1_6,-60.1
PB2015.10856.14_5,-27.0
PB2015.10856.14_4,-27.0
PB2015.10856.14_1,-34.5
PB2015.10856.14_0,-39.8
PB2015.10856.14_3,-35.0
PB2015.10856.14_2,-36.1
PB2015.7017.1_20,-21.7
PB2015.2104.2_1,-63.2
PB2015.2104.2_0,-62.4
PB2015.12077.12_0,-40.5
PB2015.12077.12_1,-51.8
PB2015.12077.12_2,-56.8
PB2015.12077.12_3,-52.8
PB2015.12077.12_4,-42.7
PB2015.12077.12_5,-39.7
PB2015.12077.12_6,-44.2
PB2015.12077.12_7,-38.9
PB2015.12077.12_8,-37.6
PB2015.12077.12_9,-46.2
PB2015.6892.6_1,-54.7
PB2015.6892.6_0,-57.3
PB2015.6892.6_3,-57.1
PB2015.6892.6_2,-51.9
PB2015.12543.4_211,-45.0
PB2015.12543.4_210,-49.5
PB2015.12543.4_213,-51.9
PB2015.12543.4_212,-52.1
PB2015.12543.4_215,-67.3
PB2015.12543.4_214,-64.7
PB2015.12543.4_217,-60.3
PB2015.12543.4_216,-64.4
PB2015.12543.4_219,-64.2
PB2015.12543.4_218,-61.7
PB2015.2499.5_50,-33.6
PB2015.1781.3_18,-55.2
PB2015.1781.3_19,-60.8
PB2015.1781.3_14,-69.9
PB2015.1781.3_15,-63.2
PB2015.1781.3_16,-54.2
PB2015.1781.3_17,-54.2
PB2015.1781.3_10,-57.5
PB2015.1781.3_11,-53.5
PB2015.1781.3_12,-58.7
PB2015.1781.3_13,-58.5
PB2015.865.2_45,-49.6
PB2015.865.2_44,-49.6
PB2015.865.2_47,-49.2
PB2015.865.2_46,-49.7
PB2015.865.2_41,-49.2
PB2015.865.2_40,-44.5
PB2015.865.2_43,-49.4
PB2015.865.2_42,-49.9
PB2015.865.2_49,-44.1
PB2015.865.2_48,-48.7
PB2015.9510.5_0,-28.5
PB2015.9510.5_1,-32.2
PB2015.9510.5_2,-31.2
PB2015.9510.5_3,-34.4
PB2015.615.1_0,-40.3
PB2015.615.1_1,-43.5
PB2015.15622.8_22,-48.0
PB2015.15622.8_23,-48.9
PB2015.15622.8_20,-53.2
PB2015.15622.8_21,-46.4
PB2015.15622.8_26,-54.5
PB2015.15622.8_27,-58.5
PB2015.15622.8_24,-51.5
PB2015.15622.8_25,-53.4
PB2015.15622.8_28,-58.4
PB2015.15622.8_29,-55.3
PB2015.15838.2_74,-25.4
PB2015.5457.1_8,-75.0
PB2015.5457.1_9,-72.4
PB2015.5457.1_6,-80.0
PB2015.5457.1_7,-70.4
PB2015.5457.1_4,-65.5
PB2015.5457.1_5,-63.1
PB2015.5457.1_2,-66.5
PB2015.5457.1_3,-70.5
PB2015.5457.1_0,-61.9
PB2015.5457.1_1,-64.9
PB2015.13607.10_29,-45.8
PB2015.13607.10_28,-45.4
PB2015.13607.10_21,-34.3
PB2015.13607.10_20,-44.9
PB2015.13607.10_23,-43.0
PB2015.13607.10_22,-42.8
PB2015.13607.10_25,-53.9
PB2015.13607.10_24,-45.4
PB2015.13607.10_27,-54.1
PB2015.13607.10_26,-60.3
PB2015.847.1_113,-32.2
PB2015.847.1_112,-34.8
PB2015.8598.1_3,-46.2
PB2015.8598.1_2,-44.5
PB2015.8598.1_1,-41.3
PB2015.8598.1_0,-39.6
PB2015.8598.1_7,-40.7
PB2015.8598.1_6,-37.9
PB2015.8598.1_5,-39.1
PB2015.8598.1_4,-41.6
PB2015.8598.1_9,-34.2
PB2015.8598.1_8,-40.8
PB2015.16642.9_7,-51.9
PB2015.12268.7_7,-35.7
PB2015.12268.7_6,-39.2
PB2015.12268.7_5,-33.7
PB2015.12268.7_4,-28.7
PB2015.12268.7_3,-31.0
PB2015.12268.7_2,-27.0
PB2015.12268.7_1,-31.4
PB2015.12268.7_0,-31.4
PB2015.12268.7_9,-40.3
PB2015.12268.7_8,-40.3
PB2015.16642.9_108,-42.9
PB2015.16642.9_109,-52.2
PB2015.16642.9_106,-47.6
PB2015.16642.9_107,-48.4
PB2015.16642.9_104,-34.6
PB2015.16642.9_105,-35.9
PB2015.16642.9_102,-40.2
PB2015.16642.9_103,-38.6
PB2015.16642.9_100,-38.0
PB2015.16642.9_101,-39.1
PB2015.3282.2_7,-34.8
PB2015.3282.2_6,-34.6
PB2015.3282.2_5,-42.1
PB2015.3282.2_4,-45.6
PB2015.3282.2_3,-52.7
PB2015.3282.2_2,-49.5
PB2015.3282.2_1,-52.4
PB2015.3282.2_0,-52.2
PB2015.3282.2_9,-31.2
PB2015.3282.2_8,-32.4
PB2015.10120.1_18,-68.0
PB2015.10120.1_19,-70.0
PB2015.10120.1_12,-52.9
PB2015.10120.1_13,-59.7
PB2015.10120.1_10,-48.0
PB2015.10120.1_11,-51.5
PB2015.10120.1_16,-66.0
PB2015.10120.1_17,-71.2
PB2015.10120.1_14,-58.1
PB2015.10120.1_15,-62.5
PB2015.1006.3_18,-22.9
PB2015.1006.3_19,-24.9
PB2015.1006.3_14,-33.8
PB2015.1006.3_15,-32.5
PB2015.1006.3_16,-31.7
PB2015.1006.3_17,-28.6
PB2015.1006.3_10,-29.7
PB2015.1006.3_11,-33.1
PB2015.1006.3_12,-27.2
PB2015.1006.3_13,-35.4
PB2015.15017.1_4,-41.8
PB2015.15017.1_5,-38.5
PB2015.15017.1_6,-36.4
PB2015.15017.1_7,-29.4
PB2015.15017.1_0,-32.2
PB2015.15017.1_1,-32.7
PB2015.15017.1_2,-41.1
PB2015.15017.1_3,-37.7
PB2015.14979.1_8,-42.9
PB2015.14979.1_2,-56.1
PB2015.14979.1_3,-49.0
PB2015.14979.1_0,-61.0
PB2015.14979.1_1,-56.1
PB2015.14979.1_6,-41.5
PB2015.14979.1_7,-39.4
PB2015.14979.1_4,-42.6
PB2015.14979.1_5,-41.8
PB2015.13607.10_57,-52.1
PB2015.12204.11_17,-51.6
PB2015.12204.11_16,-57.3
PB2015.12204.11_15,-54.1
PB2015.12204.11_14,-58.4
PB2015.12204.11_13,-52.5
PB2015.12204.11_12,-55.9
PB2015.12204.11_11,-54.9
PB2015.12204.11_10,-48.7
PB2015.12204.11_19,-50.8
PB2015.12204.11_18,-59.1
PB2015.363.3_30,-53.0
PB2015.363.3_31,-48.6
PB2015.363.3_32,-45.3
PB2015.363.3_33,-35.2
PB2015.363.3_34,-28.9
PB2015.363.3_35,-33.9
PB2015.363.3_36,-27.4
PB2015.363.3_37,-28.3
PB2015.363.3_38,-23.4
PB2015.363.3_39,-16.6
PB2015.11846.1_25,-30.0
PB2015.11846.1_24,-37.9
PB2015.11846.1_27,-39.1
PB2015.11846.1_26,-39.1
PB2015.11846.1_21,-47.7
PB2015.11846.1_20,-48.9
PB2015.11846.1_23,-41.6
PB2015.11846.1_22,-46.9
PB2015.14037.1_11,-58.6
PB2015.14037.1_10,-60.8
PB2015.14037.1_13,-59.1
PB2015.14037.1_12,-59.0
PB2015.14037.1_15,-57.0
PB2015.14037.1_14,-56.5
PB2015.1925.3_6,-42.5
PB2015.1925.3_7,-40.2
PB2015.1925.3_4,-50.7
PB2015.6088.1_14,-33.1
PB2015.6088.1_13,-31.3
PB2015.6088.1_12,-29.8
PB2015.6088.1_11,-29.9
PB2015.1925.3_1,-50.6
PB2015.1925.3_8,-31.3
PB2015.1925.3_9,-25.7
PB2015.525.8_3,-36.4
PB2015.525.8_2,-38.9
PB2015.525.8_1,-41.5
PB2015.525.8_0,-49.5
PB2015.525.8_7,-34.6
PB2015.525.8_6,-33.2
PB2015.525.8_5,-35.2
PB2015.525.8_4,-32.5
PB2015.9833.1_29,-51.1
PB2015.9833.1_28,-60.6
PB2015.5094.4_49,-31.3
PB2015.5094.4_48,-27.4
PB2015.5094.4_41,-7.3
PB2015.5094.4_40,-9.7
PB2015.5094.4_43,-10.8
PB2015.5094.4_42,-9.2
PB2015.5094.4_45,-24.1
PB2015.5094.4_44,-18.1
PB2015.5094.4_47,-28.1
PB2015.5094.4_46,-24.8
PB2015.8830.2_13,-40.5
PB2015.8830.2_12,-42.3
PB2015.7126.1_95,-29.7
PB2015.7126.1_94,-23.2
PB2015.10917.1_4,-50.2
PB2015.10917.1_5,-45.7
PB2015.7126.1_91,-24.8
PB2015.8830.2_11,-40.2
PB2015.7126.1_90,-23.1
PB2015.7126.1_93,-23.9
PB2015.7126.1_92,-25.9
PB2015.3282.2_31,-47.8
PB2015.3282.2_30,-46.9
PB2015.3282.2_33,-48.3
PB2015.3282.2_32,-45.0
PB2015.3282.2_35,-53.5
PB2015.3282.2_34,-50.4
PB2015.3282.2_37,-56.6
PB2015.3282.2_36,-57.4
PB2015.3282.2_39,-69.9
PB2015.3282.2_38,-58.0
PB2015.9761.1_32,-27.4
PB2015.9761.1_33,-29.1
PB2015.9761.1_30,-31.6
PB2015.9761.1_31,-32.0
PB2015.8830.2_16,-43.0
PB2015.13355.8_58,-43.9
PB2015.13355.8_59,-46.2
PB2015.13355.8_50,-41.0
PB2015.13355.8_51,-39.4
PB2015.13355.8_52,-44.3
PB2015.13355.8_53,-43.3
PB2015.13355.8_54,-35.0
PB2015.13355.8_55,-34.9
PB2015.13355.8_56,-41.4
PB2015.13355.8_57,-41.4
PB2015.11794.1_41,-28.1
PB2015.11794.1_40,-27.3
PB2015.11794.1_43,-30.2
PB2015.11794.1_42,-30.2
PB2015.11794.1_45,-23.6
PB2015.11794.1_44,-26.9
PB2015.11794.1_47,-20.8
PB2015.11794.1_46,-22.4
PB2015.11794.1_49,-17.3
PB2015.11794.1_48,-18.2
PB2015.6837.1_5,-38.2
PB2015.6837.1_4,-46.4
PB2015.6837.1_7,-31.6
PB2015.6837.1_6,-34.2
PB2015.6837.1_1,-53.3
PB2015.6837.1_0,-46.8
PB2015.6837.1_3,-47.2
PB2015.6837.1_2,-51.5
PB2015.6837.1_9,-38.5
PB2015.6837.1_8,-34.5
PB2015.16412.3_2,-41.4
PB2015.16412.3_3,-38.6
PB2015.16412.3_0,-49.2
PB2015.16412.3_1,-45.2
PB2015.16412.3_4,-37.5
PB2015.24.2_118,-39.4
PB2015.24.2_119,-35.9
PB2015.24.2_112,-31.6
PB2015.24.2_113,-32.2
PB2015.24.2_110,-21.4
PB2015.24.2_111,-27.3
PB2015.24.2_116,-31.5
PB2015.24.2_117,-34.4
PB2015.24.2_114,-27.9
PB2015.24.2_115,-27.7
PB2015.6033.1_24,-48.4
PB2015.6033.1_25,-45.8
PB2015.6033.1_26,-41.8
PB2015.16153.1_8,-29.9
PB2015.16153.1_9,-32.7
PB2015.11827.4_3,-26.9
PB2015.16153.1_0,-53.1
PB2015.16153.1_1,-52.4
PB2015.16153.1_2,-45.7
PB2015.16153.1_3,-44.0
PB2015.16153.1_4,-42.7
PB2015.16153.1_5,-41.8
PB2015.16153.1_6,-37.1
PB2015.16153.1_7,-39.9
PB2015.5688.10_28,-30.9
PB2015.10800.1_2,-57.8
PB2015.12298.2_4,-39.9
PB2015.6721.3_19,-46.5
PB2015.6721.3_18,-44.6
PB2015.6721.3_15,-35.3
PB2015.6721.3_14,-40.9
PB2015.6721.3_17,-44.0
PB2015.6721.3_16,-42.1
PB2015.6721.3_11,-36.8
PB2015.6721.3_10,-48.2
PB2015.6721.3_13,-37.9
PB2015.6721.3_12,-39.6
PB2015.13273.5_21,-52.8
PB2015.13273.5_20,-50.7
PB2015.13273.5_23,-50.1
PB2015.13273.5_22,-49.5
PB2015.11447.2_0,-38.7
PB2015.11447.2_1,-37.7
PB2015.11447.2_2,-34.9
PB2015.11447.2_3,-36.1
PB2015.11447.2_4,-35.3
PB2015.11447.2_5,-43.7
PB2015.11447.2_6,-51.7
PB2015.11447.2_7,-50.2
PB2015.11447.2_8,-45.3
PB2015.11447.2_9,-54.2
PB2015.16753.1_6,-45.3
PB2015.16753.1_4,-42.9
PB2015.16753.1_5,-40.3
PB2015.16753.1_2,-51.3
PB2015.16753.1_3,-40.4
PB2015.16753.1_0,-55.5
PB2015.16753.1_1,-51.0
PB2015.2386.4_9,-78.9
PB2015.2386.4_8,-77.5
PB2015.5688.10_24,-35.6
PB2015.2386.4_3,-69.8
PB2015.2386.4_2,-68.3
PB2015.2386.4_1,-61.5
PB2015.2386.4_0,-56.8
PB2015.2386.4_7,-73.8
PB2015.2386.4_6,-71.9
PB2015.2386.4_5,-75.2
PB2015.2386.4_4,-81.9
PB2015.16327.4_50,-44.8
PB2015.16327.4_51,-43.6
PB2015.16327.4_52,-44.3
PB2015.16327.4_53,-36.6
PB2015.16327.4_54,-42.1
PB2015.16327.4_55,-39.3
PB2015.16327.4_56,-39.9
PB2015.16327.4_57,-50.1
PB2015.16327.4_58,-49.8
PB2015.16327.4_59,-50.2
PB2015.6561.1_20,-36.8
PB2015.7126.1_99,-34.8
PB2015.7126.1_98,-36.7
PB2015.10917.1_8,-29.8
PB2015.10917.1_9,-17.7
PB2015.10917.1_6,-39.5
PB2015.10917.1_7,-34.4
PB2015.7126.1_97,-38.8
PB2015.7126.1_96,-30.5
PB2015.10917.1_2,-55.7
PB2015.10917.1_3,-54.3
PB2015.10917.1_0,-59.1
PB2015.10917.1_1,-60.2
PB2015.6033.1_28,-47.5
PB2015.6033.1_29,-44.4
PB2015.11827.4_0,-35.0
PB2015.11827.4_1,-34.5
PB2015.11827.4_2,-28.1
PB2015.6033.1_27,-33.4
PB2015.6033.1_20,-67.0
PB2015.6033.1_21,-63.1
PB2015.6033.1_22,-57.7
PB2015.6033.1_23,-52.2
PB2015.12298.2_7,-43.3
PB2015.12298.2_6,-29.3
PB2015.12298.2_5,-33.3
PB2015.5688.10_29,-35.5
PB2015.12298.2_3,-38.3
PB2015.12298.2_2,-39.1
PB2015.12298.2_1,-41.8
PB2015.12298.2_0,-44.0
PB2015.5688.10_22,-43.7
PB2015.5688.10_23,-34.9
PB2015.5688.10_20,-51.5
PB2015.5688.10_21,-46.5
PB2015.5688.10_26,-33.9
PB2015.5688.10_27,-33.6
PB2015.12298.2_9,-34.3
PB2015.5688.10_25,-34.8
PB2015.15534.2_39,-51.6
PB2015.15534.2_38,-53.2
PB2015.15534.2_35,-54.4
PB2015.15534.2_34,-54.4
PB2015.15534.2_37,-57.1
PB2015.15534.2_36,-51.1
PB2015.15534.2_31,-64.1
PB2015.15534.2_30,-64.9
PB2015.15534.2_33,-63.5
PB2015.15534.2_32,-69.1
PB2015.2260.2_18,-44.9
PB2015.2260.2_19,-42.1
PB2015.2260.2_12,-45.9
PB2015.2260.2_13,-45.5
PB2015.13613.7_29,-35.9
PB2015.2260.2_11,-44.4
PB2015.2260.2_16,-42.2
PB2015.2260.2_17,-41.2
PB2015.2260.2_14,-46.2
PB2015.2260.2_15,-47.4
PB2015.10083.4_4,-57.7
PB2015.13265.3_1,-53.5
PB2015.13265.3_0,-50.9
PB2015.13265.3_3,-52.9
PB2015.13265.3_2,-50.8
PB2015.3608.2_0,-62.5
PB2015.3608.2_3,-65.1
PB2015.12264.3_9,-22.7
PB2015.12264.3_8,-25.1
PB2015.12264.3_7,-20.6
PB2015.12264.3_6,-12.4
PB2015.12264.3_5,-11.3
PB2015.12264.3_4,-16.3
PB2015.12264.3_3,-16.3
PB2015.12264.3_2,-18.6
PB2015.12264.3_1,-20.5
PB2015.12264.3_0,-23.1
PB2015.2662.3_3,-55.8
PB2015.2662.3_2,-65.8
PB2015.2662.3_1,-67.7
PB2015.2662.3_0,-66.3
PB2015.2662.3_6,-42.5
PB2015.2662.3_5,-41.4
PB2015.2662.3_4,-51.8
PB2015.3816.2_8,-21.6
PB2015.3816.2_9,-20.3
PB2015.3816.2_2,-33.1
PB2015.3816.2_3,-31.6
PB2015.3816.2_0,-44.9
PB2015.3816.2_1,-42.0
PB2015.3816.2_6,-27.1
PB2015.3816.2_7,-32.4
PB2015.3816.2_4,-30.5
PB2015.3816.2_5,-27.1
PB2015.16076.4_1,-70.4
PB2015.13330.2_9,-71.7
PB2015.13330.2_8,-69.5
PB2015.13330.2_7,-63.7
PB2015.13330.2_6,-63.2
PB2015.13330.2_5,-62.1
PB2015.13330.2_4,-64.5
PB2015.13330.2_3,-72.4
PB2015.13330.2_2,-75.2
PB2015.13330.2_1,-75.6
PB2015.13330.2_0,-71.8
PB2015.16076.4_9,-55.3
PB2015.16076.4_8,-60.2
PB2015.9923.4_4,-61.5
PB2015.9923.4_3,-62.5
PB2015.9923.4_2,-63.9
PB2015.9923.4_1,-59.2
PB2015.9923.4_0,-53.8
PB2015.15534.2_7,-50.1
PB2015.15534.2_6,-51.1
PB2015.15534.2_5,-50.8
PB2015.15534.2_4,-45.7
PB2015.15534.2_3,-46.6
PB2015.2550.25_9,-33.1
PB2015.15534.2_1,-52.0
PB2015.15534.2_0,-44.1
PB2015.2550.25_4,-44.0
PB2015.2550.25_5,-38.9
PB2015.2550.25_6,-37.1
PB2015.2550.25_7,-30.9
PB2015.2550.25_0,-55.9
PB2015.2550.25_1,-50.5
PB2015.2550.25_2,-47.1
PB2015.2550.25_3,-48.0
PB2015.4194.2_0,-45.0
PB2015.4194.2_1,-36.2
PB2015.4194.2_2,-31.6
PB2015.4194.2_3,-32.2
PB2015.14672.3_143,-36.2
PB2015.14672.3_142,-45.9
PB2015.14672.3_141,-45.4
PB2015.14672.3_140,-45.7
PB2015.14672.3_147,-27.6
PB2015.14672.3_146,-34.6
PB2015.14672.3_145,-33.7
PB2015.14672.3_144,-32.2
PB2015.14672.3_149,-33.4
PB2015.14672.3_148,-28.9
PB2015.2281.4_28,-46.9
PB2015.2281.4_29,-44.8
PB2015.2281.4_24,-44.4
PB2015.2281.4_25,-46.4
PB2015.2281.4_26,-45.3
PB2015.2281.4_27,-51.9
PB2015.2281.4_20,-48.6
PB2015.2281.4_21,-50.1
PB2015.2281.4_22,-54.6
PB2015.2281.4_23,-48.3
PB2015.15180.1_9,-43.2
PB2015.15180.1_8,-50.5
PB2015.15180.1_1,-52.7
PB2015.15180.1_0,-56.6
PB2015.15180.1_3,-52.0
PB2015.15180.1_2,-55.6
PB2015.15180.1_5,-53.2
PB2015.15180.1_4,-51.8
PB2015.15180.1_7,-46.7
PB2015.15180.1_6,-48.3
PB2015.13613.7_8,-35.3
PB2015.13613.7_9,-41.9
PB2015.10309.1_11,-63.4
PB2015.10309.1_10,-59.3
PB2015.10309.1_13,-59.0
PB2015.13613.7_5,-33.3
PB2015.13613.7_2,-23.7
PB2015.13613.7_3,-26.7
PB2015.13613.7_0,-27.6
PB2015.10309.1_16,-64.9
PB2015.8725.1_9,-66.5
PB2015.8725.1_8,-60.0
PB2015.8725.1_5,-52.1
PB2015.8725.1_4,-55.8
PB2015.8725.1_7,-61.2
PB2015.8725.1_6,-58.6
PB2015.8725.1_1,-68.9
PB2015.8725.1_0,-58.7
PB2015.8725.1_3,-61.6
PB2015.8725.1_2,-71.5
PB2015.11673.1_26,-53.7
PB2015.11673.1_25,-54.1
PB2015.11673.1_24,-47.5
PB2015.11673.1_23,-42.7
PB2015.11673.1_22,-44.7
PB2015.11673.1_21,-46.2
PB2015.11673.1_20,-51.2
PB2015.4096.3_34,-40.8
PB2015.4096.3_35,-43.9
PB2015.4096.3_32,-33.3
PB2015.4096.3_33,-33.9
PB2015.4096.3_30,-38.9
PB2015.4096.3_31,-36.0
PB2015.3080.1_12,-57.8
PB2015.8879.4_5,-40.9
PB2015.3080.1_10,-64.3
PB2015.3080.1_11,-55.8
PB2015.3080.1_16,-40.1
PB2015.8879.4_1,-54.1
PB2015.13355.8_6,-51.4
PB2015.13355.8_7,-42.8
PB2015.13355.8_4,-60.1
PB2015.13355.8_5,-51.6
PB2015.13355.8_2,-58.1
PB2015.13355.8_3,-55.1
PB2015.13355.8_0,-61.5
PB2015.13355.8_1,-55.7
PB2015.8879.4_3,-36.9
PB2015.13355.8_8,-39.6
PB2015.13355.8_9,-36.9
PB2015.2279.2_14,-35.9
PB2015.2279.2_15,-36.6
PB2015.2279.2_16,-37.3
PB2015.2279.2_17,-34.0
PB2015.2279.2_10,-48.6
PB2015.2279.2_11,-49.4
PB2015.2279.2_12,-39.2
PB2015.2279.2_13,-39.8
PB2015.5001.12_12,-43.4
PB2015.5001.12_13,-46.8
PB2015.5001.12_10,-47.8
PB2015.5001.12_11,-40.6
PB2015.5001.12_16,-49.1
PB2015.2279.2_19,-21.2
PB2015.5001.12_14,-52.9
PB2015.5001.12_15,-48.2
PB2015.2695.3_59,-43.1
PB2015.2695.3_58,-35.9
PB2015.2695.3_51,-40.2
PB2015.2695.3_50,-38.2
PB2015.2695.3_53,-36.6
PB2015.2695.3_52,-35.4
PB2015.2695.3_55,-37.9
PB2015.2695.3_54,-35.4
PB2015.2695.3_57,-32.7
PB2015.2695.3_56,-41.1
PB2015.13877.1_40,-19.6
PB2015.12193.2_35,-37.4
PB2015.12193.2_34,-32.3
PB2015.12193.2_37,-35.9
PB2015.12193.2_36,-35.5
PB2015.12193.2_31,-38.2
PB2015.12193.2_30,-37.3
PB2015.12193.2_33,-35.8
PB2015.12193.2_32,-32.9
PB2015.12193.2_39,-37.5
PB2015.12193.2_38,-39.7
PB2015.11844.3_10,-28.2
PB2015.11844.3_11,-26.7
PB2015.10968.1_4,-40.2
PB2015.10968.1_5,-38.3
PB2015.10968.1_6,-30.6
PB2015.10968.1_7,-29.5
PB2015.10968.1_0,-42.8
