transcript,hippuristanol_CDS_max,hippuristanol_CDS_average,hippuristanol_CDS_std,hippuristanol_CDS_gini
PB2015.16558.8,1.55666666667,0.4004095112285196,0.34532679869328725,0.481008254935
PB2015.6019.1,1.49633333333,0.18741744548279282,0.2591169227073106,0.665102322009
PB2015.3549.4,2.24333333333,0.24218086080583529,0.34480415524784924,0.681589091376
PB2015.4475.8,1.37966666667,0.39001693766939266,0.30553235033707193,0.437069298928
PB2015.2018.2,1.54333333333,0.4063668188736803,0.3312123739023308,0.450237173276
PB2015.4475.4,1.36533333333,0.3952283197831817,0.30190247942700893,0.427002595755
PB2015.9499.2,1.613,0.2954723445912669,0.30510854025250633,0.547940323385
PB2015.4475.2,1.379,0.39068089430894487,0.30589233944258254,0.43700445322
PB2015.4475.1,1.37766666667,0.4009200542005428,0.30512024067407884,0.425764575208
PB2015.7604.4,1.638,0.0803421418636495,0.20765648027370132,0.869335272062
PB2015.14528.3,2.26566666667,0.2545193958119081,0.31801721353087153,0.624595729297
PB2015.14528.1,2.30366666667,0.26081187778921533,0.32517307418611474,0.623691480743
PB2015.8058.13,1.48466666667,0.3743986742424482,0.331477537381787,0.490482593472
PB2015.8058.10,1.521,0.33522580645162664,0.33659494351625935,0.542299576688
PB2015.3916.6,1.68033333333,0.2315685028248693,0.3114562622762366,0.664481674373
PB2015.3916.5,2.04733333333,0.22619337390128116,0.31122106860936655,0.668900361624
PB2015.664.2,1.64733333333,0.20513861386136512,0.310228895470491,0.714299436695
PB2015.664.1,1.635,0.21348302354399748,0.31319833638608285,0.704535631542
PB2015.3618.2,2.17166666667,0.2969682735888528,0.36692791189076296,0.628319831459
PB2015.3618.1,2.056,0.2812135802469675,0.34749399427477395,0.627897136378
PB2015.11899.1,2.14133333333,0.3459297405189742,0.3589112428255216,0.550660093412
PB2015.337.5,1.73266666667,0.34723207885312457,0.37978500672978643,0.58029164375
PB2015.3618.4,2.102,0.2858469135802345,0.35387183422207735,0.628530670679
PB2015.337.8,1.31666666667,0.27616496598641094,0.28990490562522714,0.557204910477
PB2015.16285.3,1.77266666667,0.3360246045694166,0.33261409131812397,0.528273376931
PB2015.1071.1,1.075,0.4496622807017098,0.26816148738043716,0.342220384951
PB2015.2046.9,1.761,0.40246921443728345,0.3500571421462899,0.47740120749
PB2015.11219.1,1.713,0.3086271186440929,0.33148742820779914,0.568184354836
PB2015.7623.1,3.36133333333,0.30585223367701997,0.5290781954757974,0.745836747539
PB2015.7623.3,2.18833333333,0.20405979381447836,0.3533514180012616,0.745783266023
PB2015.9747.4,1.70433333333,0.3517911646586181,0.36002526453631967,0.54426765823
PB2015.12127.12,1.86333333333,0.32459270833334286,0.37106697099134245,0.596033957575
PB2015.1222.1,1.46966666667,0.11922163588384434,0.23030244059369961,0.793950493179
PB2015.5996.1,1.56333333333,0.33057244825126236,0.31731715176031455,0.520894464375
PB2015.12127.15,1.554,0.27241684822082046,0.31691973039536986,0.605383083465
PB2015.12127.14,1.567,0.2730603207810266,0.31266239624061903,0.59649367179
PB2015.14613.2,1.512,0.2366771037181996,0.32148836149920657,0.669867006059
PB2015.11221.1,1.73933333333,0.3331100682593847,0.3055778928798377,0.499036143572
PB2015.10779.1,1.62366666667,0.35641990740740664,0.3187945317312567,0.489476791662
PB2015.12033.3,1.20733333333,0.12341479400749719,0.24109786331223168,0.806249932336
PB2015.12033.2,1.25933333333,0.12844194756550562,0.2505636344215201,0.805731528036
PB2015.10544.1,1.75066666667,0.23731902718170753,0.33069840156088687,0.677911013298
PB2015.4441.4,2.08866666667,0.22916738816742122,0.36423072193125666,0.724891775952
PB2015.16176.4,1.413,0.34914099326598613,0.3295049643130588,0.517329742902
PB2015.16046.8,1.683,0.33209677419345723,0.3761013117869603,0.591990709552
PB2015.4441.1,2.24866666667,0.20267748137469543,0.3312837093215423,0.735640974013
PB2015.13501.1,5.26733333333,0.19932616201857767,0.5143091028228114,0.869903780462
PB2015.13501.2,5.36333333333,0.212931685273744,0.5469244071488933,0.86951948273
PB2015.10638.5,1.89566666667,0.23176259489302695,0.33132220044193295,0.683014207284
PB2015.10638.3,1.99766666667,0.24385093167699673,0.34898118877405887,0.683648357273
PB2015.10638.1,2.02566666667,0.24787508626636914,0.3545612909416964,0.683466314104
PB2015.6196.1,1.54866666667,0.2823717320261609,0.28871085809539226,0.549625440516
PB2015.12325.1,2.176,0.23231033781031557,0.33103805923622304,0.684852307238
PB2015.8858.2,1.853,0.2749371212121597,0.35296414508118074,0.646009599741
PB2015.5071.1,1.44533333333,0.1382783803326601,0.23789751498946451,0.756653583319
PB2015.13774.1,2.225,0.14093742690062047,0.27062505402553405,0.791645215743
PB2015.1079.1,1.72266666667,0.412303875968987,0.38365505833160957,0.503153827534
PB2015.6894.1,1.618,0.2466865079365236,0.313795996805105,0.640798501152
PB2015.474.1,1.986,0.2335561920349638,0.3028903632906852,0.642416857947
PB2015.14095.9,2.12533333333,0.31559656652358437,0.3587390435022843,0.589456336666
PB2015.4966.1,1.34133333333,0.13578415300538527,0.24599478692649723,0.776185487332
PB2015.6151.10,1.827,0.3316759474090917,0.3502254787517136,0.563827226558
PB2015.11229.2,1.518,0.22262560386462318,0.30347191040869076,0.659868751163
PB2015.6151.12,1.95066666667,0.35599690641919574,0.3734876931893309,0.560672361871
PB2015.6151.13,1.87633333333,0.3412675947409636,0.3589084990748116,0.561844615157
PB2015.6151.14,1.902,0.34770533642691503,0.3655110320708903,0.561917348385
PB2015.15570.4,1.82733333333,0.2586434959349926,0.3205451993118104,0.629090057789
PB2015.12426.1,1.896,0.4646222222221634,0.41198905265312485,0.477119404056
PB2015.2679.2,2.148,0.15678186274508962,0.30241633163611803,0.795810730533
PB2015.3825.1,3.77933333333,0.21668200161417628,0.45010950962550567,0.798096081487
PB2015.3825.2,3.805,0.208295168493728,0.4510917883244826,0.812084520225
PB2015.13509.4,2.014,0.1503847402597906,0.2915823800133607,0.795653379315
PB2015.2679.1,2.09766666667,0.15320378151263342,0.2945522706965074,0.794901293394
PB2015.8461.1,1.33666666667,0.4639457364340893,0.30670888595650286,0.373266985479
PB2015.13411.7,2.25566666667,0.17509978308029503,0.3215285140815511,0.774795696805
PB2015.406.5,3.026,0.21035487731893535,0.46023761408091685,0.82226110719
PB2015.406.6,2.52666666667,0.1749898264512819,0.38241334519501546,0.822261087002
PB2015.406.7,2.663,0.18417235188509876,0.4020003089201363,0.82222942645
PB2015.14637.5,1.757,0.3715390442890584,0.34381962391678195,0.506682802204
PB2015.406.1,2.815,0.19366366906473378,0.41883408814970485,0.819957492776
PB2015.406.2,2.23133333333,0.1437929383602447,0.3189789818744111,0.823831874099
PB2015.496.4,1.65266666667,0.2644316758747911,0.32039972199941347,0.617844072892
PB2015.14637.9,1.744,0.36880011655011696,0.3412691949569759,0.50665666948
PB2015.8977.1,1.41866666667,0.24229528985508153,0.31625823641974093,0.638355846096
PB2015.2433.1,1.609,0.3114062499999423,0.3858722253710016,0.629478522049
PB2015.8977.3,1.34733333333,0.23169202898542937,0.2990627962818706,0.633185362063
PB2015.15898.1,4.53733333333,0.21134295532645156,0.5038298176276557,0.854068531436
PB2015.5822.9,2.67933333333,0.31754408602148754,0.36402811900393767,0.582375915749
PB2015.15898.3,4.64366666667,0.21328969072175152,0.5141158130515092,0.856718006183
PB2015.2117.1,1.83933333333,0.3351860841423911,0.36798901726687683,0.57435258579
PB2015.8604.5,1.96066666667,0.4450984528832916,0.4370474571011321,0.531032160988
PB2015.8604.4,1.59233333333,0.358161040787628,0.35414718995502376,0.534038244473
PB2015.5822.6,2.703,0.3204830107526859,0.3673106488979911,0.582268659433
PB2015.8604.6,1.59166666667,0.3578431786217498,0.3538839028700561,0.534119815476
PB2015.8604.1,1.80966666667,0.4084261603375134,0.40280392113814534,0.532925787372
PB2015.5822.1,2.29866666667,0.24705879265096267,0.3350729587822184,0.648467275798
PB2015.3081.1,1.8,0.26261127596439676,0.37008913242550473,0.681018871509
PB2015.8604.2,1.59433333333,0.3587714486638388,0.35466499785539757,0.533942097626
PB2015.2060.1,1.733,0.31295476190476945,0.34003808099235316,0.573219091238
PB2015.12614.1,1.72233333333,0.32884633998792767,0.3192285041355694,0.521943227653
PB2015.2060.6,1.74,0.3081506561680197,0.33705702773403634,0.57586257317
PB2015.2060.5,1.76,0.31253385826776786,0.3416345061872121,0.575613929474
PB2015.2060.4,1.73,0.30447641759406496,0.33981697072328076,0.586821442293
PB2015.12022.3,2.398,0.15107885674930607,0.3235765104726202,0.817985999335
PB2015.12022.1,2.565,0.15873019057173351,0.34247435431025164,0.820263255
PB2015.7286.1,2.095,0.2688424145298593,0.34985524874460683,0.644410085809
PB2015.13210.1,4.66666666667,0.08145645645636262,0.45602021368658585,0.969303981401
PB2015.7286.7,2.07033333333,0.2713604060913914,0.3522988938974466,0.644782998815
PB2015.7286.4,2.05966666667,0.2697992103778516,0.35011660549378165,0.644541599848
PB2015.13746.2,2.43566666667,0.2366222345132282,0.31528081071711345,0.654568411717
PB2015.5212.1,2.49333333333,0.4672363519588453,0.4966321724166882,0.563493183133
PB2015.9833.1,1.42,0.23905608465605394,0.31603395218794306,0.657289032675
PB2015.3120.2,3.05466666667,0.17433958138084132,0.3582319455273557,0.805722872079
PB2015.14174.9,2.12733333333,0.20348628164314353,0.3264311407914448,0.732580464758
PB2015.7383.7,1.47466666667,0.20352806652812475,0.276217092852644,0.669498316045
PB2015.16800.1,1.48666666667,0.38328571428578867,0.31381272222951356,0.455049190939
PB2015.6927.1,1.53933333333,0.3104039825422836,0.3206623739616254,0.55261700947
PB2015.7518.1,2.184,0.24693037974685447,0.37493575330982615,0.706545428721
PB2015.6927.3,1.56433333333,0.319989567031827,0.3278275438664223,0.549563838678
PB2015.6927.2,1.55533333333,0.31934402712573134,0.32668856793775447,0.549004497218
PB2015.6927.5,1.54966666667,0.313569012547762,0.32337718235189933,0.55195500106
PB2015.6927.4,1.55666666667,0.3194314032342058,0.3267330909568462,0.54895083501
PB2015.12129.1,2.501,0.15426358616682248,0.3230940011567479,0.819099361385
PB2015.16146.1,1.40833333333,0.31388964346352527,0.30799159741592746,0.527555431142
PB2015.1379.1,2.35066666667,0.21559148936171788,0.39853258083760934,0.771203411602
PB2015.16351.3,1.61433333333,0.2921668166816812,0.321199024681483,0.580150227939
PB2015.2423.2,2.45433333333,0.4372588157019826,0.5330773227370266,0.621937105703
PB2015.16827.1,1.975,0.37555617715618983,0.3375512435568057,0.492400622437
PB2015.9650.1,1.83766666667,0.05528762397586676,0.20001657594989522,0.93303139702
PB2015.14740.5,6.258,0.2102940841865017,0.7063178310338366,0.921961039379
PB2015.3812.1,2.72933333333,0.15136956521735373,0.3516634695640727,0.845035998466
PB2015.12337.2,1.50933333333,0.2273979441997185,0.28568948135048433,0.635872851529
PB2015.2016.5,1.51566666667,0.4550914728682181,0.3142520292471482,0.39012670138
PB2015.2016.6,1.374,0.42494544095667464,0.300682994765634,0.400745840428
PB2015.12337.1,1.526,0.22758380681819804,0.28786045626655077,0.639623831287
PB2015.1131.3,1.389,0.3435783749200199,0.2997417646828897,0.481941316875
PB2015.6023.1,1.889,0.11577897990730913,0.28060938831005566,0.863849167386
PB2015.6023.2,1.70933333333,0.12155013020830274,0.27302159974598794,0.845545746022
PB2015.2016.3,1.549,0.4599269230770052,0.3509712266337804,0.427328531095
PB2015.10938.1,1.52233333333,0.3460143884892383,0.35894497154679905,0.560100441353
PB2015.16371.1,1.45033333333,0.552178861788463,0.3368367846580183,0.343427583765
PB2015.16371.2,1.06766666667,0.3683170731707317,0.25059568004570215,0.380859125789
PB2015.13770.11,2.25766666667,0.3241412742382666,0.40512562797235807,0.628021133104
PB2015.14385.1,1.62433333333,0.31786778639106006,0.31444971672960476,0.528474280163
PB2015.13770.13,2.50766666667,0.358368421052651,0.44798246472850795,0.627852971369
PB2015.13770.14,2.033,0.2917867036011468,0.3627412276981214,0.625052840033
PB2015.13770.15,2.20966666667,0.31720406278851443,0.3968630447678232,0.628634820876
PB2015.13770.16,2.68166666667,0.3871505078486213,0.4859980181900839,0.630479394486
PB2015.9042.1,1.79633333333,0.36598951048948286,0.39089819503269213,0.561342041194
PB2015.2604.1,1.82833333333,0.3645617048346709,0.38375921332156887,0.557905378948
PB2015.11306.1,4.20166666667,0.1815646551724182,0.4337691334631201,0.848694447378
PB2015.16490.1,1.378,0.29894508301399003,0.30490252887423,0.542258388537
PB2015.2843.2,1.83066666667,0.43088495575220037,0.3937488065438052,0.501604116344
PB2015.8153.2,3.119,0.14887780040737475,0.3524975088985038,0.840297742015
PB2015.2958.4,1.38966666667,0.4103286384977176,0.34669443276759065,0.469126083734
PB2015.2843.6,1.548,0.37327197640115806,0.3291136933907334,0.486160295523
PB2015.2843.7,1.49533333333,0.40497542242705237,0.35505080863577143,0.481988645869
PB2015.2958.1,1.361,0.4369061032862704,0.3509434553701499,0.448530881834
PB2015.2843.5,1.451,0.3917450076804861,0.3440272654189913,0.482640226689
PB2015.2843.8,2.62766666667,0.5171062271062213,0.6278957316033934,0.629611022414
PB2015.523.1,1.46066666667,0.3053712121211765,0.3670532811342449,0.623468050221
PB2015.13005.1,2.169,0.37568175937903464,0.39409964078546406,0.556869356923
PB2015.1710.1,1.66,0.3717757218951276,0.3146638753143813,0.469381175302
PB2015.13232.1,1.817,0.3022015601939019,0.3247224048883881,0.5656716346
PB2015.16057.2,2.15466666667,0.2836056587090716,0.3584710986263934,0.61986096495
PB2015.16505.1,2.017,0.39200120151046464,0.3656009393553103,0.505835315157
PB2015.9419.1,2.58,0.2669052341598463,0.40122956729933,0.708664901984
PB2015.2978.1,2.51033333333,0.1988634812286553,0.3378702518890218,0.745438201174
PB2015.14637.1,1.797,0.38045163170162677,0.35190139344192034,0.506525638089
PB2015.11891.1,2.31766666667,0.1794742582897461,0.320687309632004,0.767258261724
PB2015.1730.4,2.16166666667,0.253351122405774,0.31401467972384484,0.62325335922
PB2015.1730.1,2.16566666667,0.252610546378677,0.3136072671798195,0.62421672615
PB2015.14047.2,1.68766666667,0.30617371937632537,0.36142880420907364,0.611429858614
PB2015.14047.1,1.867,0.3721412315930848,0.4075199547516929,0.580158043298
PB2015.16837.1,1.56833333333,0.40122468224685487,0.32860861032739,0.459179515517
PB2015.16837.3,1.56,0.4008552685526808,0.32666544119755025,0.457183582152
PB2015.13011.4,1.807,0.26809014363541983,0.3285395705654533,0.621379351992
PB2015.13011.5,1.778,0.26405052005945945,0.32362286494576525,0.621434185999
PB2015.11300.1,2.60933333333,0.18578115942034784,0.37704634376369933,0.804114203654
PB2015.4874.1,1.907,0.42621690590104594,0.3746165116967239,0.479731290542
PB2015.13011.1,2.49966666667,0.37109707776132644,0.45480120586150746,0.621698608
PB2015.353.1,1.74633333333,0.1617396214895968,0.25030216145293505,0.711823712628
PB2015.10574.4,1.32933333333,0.36869415807560874,0.3203648287941586,0.487980163599
PB2015.7120.2,2.64266666667,0.25097880870561096,0.3702067631337898,0.672592335175
PB2015.4613.1,1.58266666667,0.3674103009259702,0.312353897417482,0.46970361485
PB2015.11404.1,1.85933333333,0.14082407407405556,0.2424047262847491,0.756810041614
PB2015.4353.1,1.88766666667,0.22217543859646827,0.31776313852276905,0.682029462596
PB2015.10471.1,2.778,0.4332315789473853,0.6693317555612125,0.731059541363
PB2015.11175.1,1.84266666667,0.33997711015738263,0.3710468730802151,0.574305857508
PB2015.670.1,2.04733333333,0.16945464480868852,0.29986749751634384,0.761903048082
PB2015.1670.1,2.57566666667,0.24188973191703336,0.3757618412903726,0.706838533647
PB2015.12876.1,1.329,0.5678095238094103,0.3339953029244471,0.336771375091
PB2015.6817.2,1.39233333333,0.4264831804280878,0.33550133341334576,0.444848463851
PB2015.10451.1,1.96466666667,0.17375052410909014,0.29479892265948626,0.734782706173
PB2015.14720.5,2.54933333333,0.1468980596582396,0.3328086502457727,0.833181356703
PB2015.13147.1,2.142,0.20944106972300672,0.3224598674362635,0.71623227682
PB2015.2662.1,2.26333333333,0.26551243396471724,0.3227283361740167,0.6169146372
PB2015.15103.2,2.72466666667,0.21256321839080453,0.4095799825374427,0.79285809915
PB2015.12709.5,1.36666666667,0.26767597597596515,0.274184834257408,0.546181236506
PB2015.2942.1,2.01633333333,0.4641437037036692,0.38407094135216957,0.463670680962
PB2015.2942.6,1.71666666667,0.4056029629630168,0.3286772155037335,0.455321541307
PB2015.2942.7,1.713,0.4030607407407381,0.3282915186976612,0.457497764023
PB2015.2942.4,1.682,0.4012948148148362,0.32279184899189123,0.452422758265
PB2015.2942.5,1.77966666667,0.4212940740741044,0.34107825855475643,0.455010654024
PB2015.15082.1,2.104,0.23094897959186106,0.3806637845895782,0.741889171855
PB2015.15082.2,2.418,0.2424502347418366,0.4211195551875851,0.759936203676
PB2015.8020.21,1.2,0.3071888691533265,0.28135328338494225,0.505987582417
PB2015.7029.1,1.72233333333,0.43021503131517863,0.3610040412611703,0.468748930041
PB2015.7029.2,1.72433333333,0.41742032011135155,0.35699438256892163,0.47638239129
PB2015.2456.2,1.238,0.3648861788617913,0.2988358295937812,0.461186929059
PB2015.3591.20,1.78233333333,0.2557062579821609,0.3453445323547389,0.656478346648
PB2015.3591.21,1.905,0.27528863346104215,0.37362997035775625,0.659905485738
PB2015.3591.22,2.06433333333,0.25956349206348495,0.3576165065829634,0.664363220247
PB2015.3591.23,2.03133333333,0.2922771392081648,0.39769686166355855,0.660605957415
PB2015.7288.4,1.65066666667,0.40095616438356463,0.335565248692691,0.464478627448
PB2015.7288.5,1.63433333333,0.39667899543381324,0.33219413324377867,0.46473909052
PB2015.7288.6,1.65066666667,0.40025799086767244,0.3354256633028686,0.465043885109
PB2015.5680.1,1.59,0.2046348837208665,0.28804983557598557,0.677165378818
PB2015.6594.3,2.12833333333,0.22451034320645238,0.33313936800610333,0.697642288598
PB2015.7288.1,1.78633333333,0.44406849315071384,0.3645027482088304,0.456348119391
PB2015.2488.1,1.57866666667,0.2726288573810941,0.31983503134847224,0.606675764549
PB2015.10086.13,2.00433333333,0.3217329615861765,0.350607436455606,0.576821667255
PB2015.2101.1,1.65133333333,0.269934065933989,0.37998105864929455,0.69167020083
PB2015.6655.1,1.81833333333,0.3244424778760933,0.3011858136560662,0.501399990463
PB2015.2101.3,1.55166666667,0.25335347985355494,0.3558616418514252,0.69076548438
PB2015.9280.1,1.984,0.19114624037888475,0.310340873969016,0.72710057347
PB2015.3021.9,1.47866666667,0.3008932102834559,0.28749361293345443,0.521785136344
PB2015.3021.8,1.534,0.3067318889640916,0.29439764018214654,0.524301532628
PB2015.2392.1,1.245,0.20252404237982974,0.23643120173670412,0.600386462286
PB2015.3021.4,1.51866666667,0.31009721307879545,0.2958088944590699,0.521292329589
PB2015.3021.1,1.51733333333,0.30846146892654,0.29216713698719615,0.519029233477
PB2015.2279.2,1.345,0.44642456140344633,0.34464330044678776,0.432298484025
PB2015.8811.5,1.56166666667,0.24578501291982635,0.3245230313558703,0.657205864438
PB2015.5721.1,1.40066666667,0.3092180451127947,0.29423028841480314,0.514845906989
PB2015.4483.12,1.57666666667,0.4297124183006903,0.34502352768092753,0.44873629294
PB2015.14051.3,3.252,0.4327085610201513,0.6252066539275923,0.691271034842
PB2015.14051.2,1.98833333333,0.23582834331332633,0.29781952622565677,0.625472187238
PB2015.13093.12,1.62133333333,0.3263378848728345,0.30955618368613574,0.515085291448
PB2015.4483.13,1.691,0.44977995642706164,0.3677472316430951,0.455742604412
PB2015.7467.5,1.60033333333,0.20700362318847085,0.28976659895672546,0.679749547014
PB2015.7467.4,1.55266666667,0.23073266499582132,0.2921312697074096,0.636773186973
PB2015.7467.3,2.37,0.3088929738562402,0.4311942657423566,0.676374548259
PB2015.7467.2,2.26833333333,0.3445331412104167,0.42876169698532346,0.627429618492
PB2015.13112.6,1.73766666667,0.25375587703433905,0.3414172039175904,0.668504387537
PB2015.15075.7,2.823,0.3282281420765029,0.49709496912927437,0.710536585489
PB2015.1157.1,1.59766666667,0.25429568788504664,0.29937674661000596,0.602011487535
PB2015.4489.3,2.13066666667,0.3301537678207588,0.36786496472623464,0.577803651722
PB2015.3015.2,1.57933333333,0.17174477447743566,0.29677182618652626,0.757132696538
PB2015.5746.6,1.83666666667,0.2001009354997725,0.30145790206930995,0.702121583899
PB2015.5210.1,1.42466666667,0.33631428571431426,0.29609111149092476,0.4814065237
PB2015.3978.1,1.36833333333,0.44311730545871675,0.3205531051896585,0.412990947327
PB2015.16793.9,1.66933333333,0.3828689956331895,0.3711633092706993,0.525097221094
PB2015.1508.1,7.0,0.256750138197728,0.8163454323804885,0.913605689761
PB2015.11626.1,4.11066666667,0.2015090725806332,0.4570082250099246,0.836050024768
PB2015.10936.1,1.53833333333,0.30747884615384946,0.32297440291311846,0.559325808722
PB2015.16252.1,1.60933333333,0.31055084745755634,0.32691961231088645,0.561858432525
PB2015.16252.4,1.608,0.31053389830515843,0.3267484624328867,0.561714294481
PB2015.9223.2,2.56833333333,0.15540414507772424,0.33060866359172153,0.814531882425
PB2015.9591.1,1.97433333333,0.30320015530963856,0.3223786531124662,0.561669318498
PB2015.599.1,3.00766666667,0.18750487465181126,0.34340149064006464,0.771583004773
PB2015.599.2,3.02066666667,0.18839925719588022,0.3449832588971647,0.771544460727
PB2015.140.7,1.993,0.24751725032421054,0.33973819627290147,0.66682991061
PB2015.11871.1,3.377,0.20608807134889298,0.40231959455142546,0.776879614818
PB2015.4483.18,1.51766666667,0.4194615975422405,0.33092201980208164,0.443004246746
PB2015.9362.1,1.153,0.354285310734432,0.3196314932530136,0.505775343623
PB2015.16236.1,1.88,0.27320987654318807,0.3357365070018234,0.622633383273
PB2015.10163.1,1.303,0.23818661518662662,0.30200240766462993,0.635923114053
PB2015.16186.2,1.86266666667,0.2863210310486107,0.30401479688374766,0.560395212132
PB2015.12628.4,5.093,0.22456025511921554,0.638897194668846,0.888100108712
PB2015.12628.3,5.223,0.23508022826450253,0.6631743973072347,0.887394999707
PB2015.12628.2,5.349,0.2447485733467291,0.68851198094648,0.887052374359
PB2015.12628.1,5.401,0.2477623363543787,0.6958292719136554,0.886972828529
PB2015.13550.10,1.49133333333,0.37609303652973547,0.3157652338919412,0.47155948514
PB2015.13550.11,1.507,0.38285787671232935,0.3193131192404788,0.468832227351
PB2015.5968.1,1.90866666667,0.34531838565019923,0.3586407320208425,0.536121911103
PB2015.1029.6,1.574,0.15960537190082996,0.27868339800846886,0.76981282167
PB2015.3885.1,2.453,0.2815493752518746,0.4222484323564866,0.70600437667
PB2015.10018.1,4.12566666667,0.319124890061591,0.6992336314122622,0.828320036493
PB2015.13440.1,4.22566666667,0.2241181657847649,0.5590941288405883,0.855978764271
PB2015.439.5,2.00633333333,0.28501190476193744,0.33504679230352724,0.589142271999
PB2015.1613.1,2.84533333333,0.17830841121494218,0.3486843569636557,0.794743173582
PB2015.7014.1,3.218,0.10572378138850812,0.4018242114229227,0.939726726139
PB2015.14812.1,1.64933333333,0.28013452914800574,0.33075310758168414,0.604974944027
PB2015.14812.3,1.87733333333,0.26240666666666285,0.35523882810385515,0.661732466272
PB2015.8358.5,1.354,0.09755215827333813,0.19831589880977726,0.80662930339
PB2015.8358.4,1.25066666667,0.08642146282970144,0.18349708412694532,0.820106616319
PB2015.13460.1,2.64933333333,0.23555211267601409,0.4261122116581473,0.772167851225
PB2015.5247.2,1.803,0.05702611464966879,0.20414388327550662,0.931033618668
PB2015.11610.2,1.91566666667,0.3103801466441518,0.38301537595553486,0.624187343501
PB2015.11610.1,2.26366666667,0.37650983606550475,0.4574193382401772,0.61790843224
PB2015.11610.5,1.82533333333,0.2965578116186993,0.3663212837698482,0.624580239605
PB2015.11610.4,2.485,0.24257458745876703,0.36547923719351216,0.699873356406
PB2015.14488.1,1.61166666667,0.33014508723602176,0.30660116940841886,0.510879247067
PB2015.16625.1,3.476,0.11692515592514345,0.39817818948583555,0.925686164764
PB2015.11521.1,1.45033333333,0.08483660130719119,0.19870291179820448,0.853350577057
PB2015.1926.5,3.108,0.10338568376067307,0.37883799848628186,0.935125408354
PB2015.13751.1,1.83133333333,0.31849501915708867,0.3533947497116696,0.579532364667
PB2015.7376.1,1.38166666667,0.5283243243244,0.3526157019366423,0.382740705715
PB2015.1926.1,3.53366666667,0.11573824786333334,0.4267874113891943,0.936168122201
PB2015.16484.1,1.81933333333,0.16811914600552624,0.27002656195365016,0.72846641737
PB2015.1926.2,3.13833333333,0.10308653846151923,0.3798024752651918,0.93603638491
PB2015.12827.12,2.66433333333,0.19108796895210822,0.3751164637629548,0.780357693504
PB2015.14245.1,1.61533333333,0.35924581005582673,0.3679646693994447,0.552325343159
PB2015.14344.2,7.0,0.14066817382550867,0.6048782589171137,0.948172569706
PB2015.14344.3,7.0,0.14066817382550867,0.6048782589171137,0.948172569706
PB2015.1902.2,2.37666666667,0.21688242009135125,0.367668519831023,0.746384672631
PB2015.11708.1,1.685,0.32151456876455836,0.3942756008165977,0.631631924795
PB2015.10790.2,2.00233333333,0.3314711498546628,0.3797346419942246,0.593058427324
PB2015.9669.2,2.39033333333,0.1536400125431543,0.31496216151513146,0.813297341895
PB2015.4913.19,1.995,0.2440549242424554,0.33405742964571683,0.665746038631
PB2015.15664.1,3.355,0.33002148437499024,0.5418045547397248,0.737451044823
PB2015.11708.2,1.51833333333,0.28946736596736666,0.35505960505046374,0.631710784877
PB2015.11292.1,1.632,0.16755860805864972,0.28804306025779686,0.756945764047
PB2015.5290.1,7.0,0.9701333333330284,1.9419765829918147,0.815713107673
PB2015.9531.3,2.49333333333,0.218759111111056,0.37785363113924086,0.756874719631
PB2015.9531.2,2.63266666667,0.23647971360387587,0.4045638881451741,0.753135842923
PB2015.539.6,3.05533333333,0.179984575835428,0.40561921771074233,0.836736141571
PB2015.7720.1,3.17,0.3461910207539052,0.48648953141311224,0.675499697938
PB2015.2912.12,1.50666666667,0.3881019841270121,0.3179842864013838,0.457251973709
PB2015.539.3,3.066,0.17942159383034706,0.40476257661008963,0.836746585499
PB2015.8423.1,1.559,0.3635391225689718,0.31343123418767976,0.477814668387
PB2015.8423.4,1.618,0.37908717357911226,0.33361300664406185,0.48587197931
PB2015.539.8,3.049,0.17932990574117477,0.404418219125525,0.837037264193
PB2015.9147.2,1.94066666667,0.28103834808267036,0.3595035977277561,0.644851290241
PB2015.4415.1,5.95433333333,0.3863275613274719,0.778784982539036,0.801853197072
PB2015.9147.1,1.89966666667,0.275778023598798,0.35269682697588745,0.644803312073
PB2015.12254.1,1.534,0.489008333333512,0.36889987415695374,0.422588520986
PB2015.4591.8,2.36833333333,0.17350607128863688,0.3477288693190555,0.789220344765
PB2015.10853.2,3.55433333333,0.165220759193363,0.3488958804705232,0.811818153682
PB2015.1049.4,2.33566666667,0.3116025771447834,0.34761363323167627,0.577550769526
PB2015.11612.9,5.038,0.22537271062269507,0.5729737094933299,0.859081138969
PB2015.10086.19,1.92833333333,0.3243966165413522,0.33694030909548656,0.554864441799
PB2015.1049.6,2.34666666667,0.31330484910135525,0.3494147747946681,0.577440602739
PB2015.639.1,1.939,0.11737893593923664,0.24996155205915024,0.821589289008
PB2015.15092.1,2.196,0.2614010863350192,0.33044100494623496,0.622803813086
PB2015.2746.1,2.25866666667,0.3646666666666698,0.378451057773498,0.5480333949
PB2015.2460.1,1.99433333333,0.2613903211216598,0.3354745734408763,0.641506115554
PB2015.16533.2,1.87333333333,0.20836683417083665,0.31537894835627,0.704552991251
PB2015.2074.1,1.69633333333,0.19140611178126932,0.2523441801206629,0.64815863059
PB2015.11148.3,1.72433333333,0.26233594657374615,0.30588013799537617,0.601148679236
PB2015.2745.4,1.71233333333,0.197087186261597,0.299475857063653,0.699669751223
PB2015.2033.3,1.55366666667,0.29962492437987714,0.33358438046589906,0.587120134579
