transcript,Free_Energy
PB2015.15079.3_4,-31.5
PB2015.15079.3_5,-30.4
PB2015.15079.3_8,-29.6
PB2015.15079.3_9,-27.7
PB2015.14640.2_0,-28.9
PB2015.9433.3_10,-15.4
PB2015.9433.3_11,-13.5
PB2015.5476.1_2,-16.3
PB2015.5476.1_5,-26.7
PB2015.500.6_10,-20.2
PB2015.4181.2_1,-42.0
PB2015.14257.4_18,0
PB2015.5476.1_4,-23.0
PB2015.13526.1_13,-16.9
PB2015.13526.1_12,-21.8
PB2015.13526.1_11,-8.5
PB2015.13526.1_10,-8.8
PB2015.5476.1_7,-22.8
PB2015.13526.1_15,-18.7
PB2015.13526.1_14,-19.9
PB2015.14640.2_5,-18.9
PB2015.7678.2_26,-7.7
PB2015.7756.1_2,-40.0
PB2015.2745.2_3,-24.2
PB2015.7756.1_0,-27.4
PB2015.6767.1_9,-12.2
PB2015.3583.1_2,-15.5
PB2015.3583.1_3,-8.2
PB2015.3583.1_0,-18.8
PB2015.3583.1_1,-18.9
PB2015.3583.1_6,-17.8
PB2015.3583.1_7,-22.2
PB2015.3583.1_4,-16.4
PB2015.3583.1_5,-13.5
PB2015.13807.1_11,-10.6
PB2015.13582.2_4,-11.7
PB2015.13807.1_10,-10.1
PB2015.7756.1_4,-35.9
PB2015.13807.1_12,-9.8
PB2015.6767.1_8,-9.9
PB2015.16627.1_14,-15.9
PB2015.16627.1_15,-9.7
PB2015.7101.7_4,-24.9
PB2015.7101.7_5,-22.9
PB2015.7101.7_2,-25.3
PB2015.7101.7_3,-26.8
PB2015.16627.1_12,-19.1
PB2015.16627.1_13,-17.7
PB2015.7101.7_8,-9.0
PB2015.7101.7_9,-15.5
PB2015.1902.2_14,-30.9
PB2015.13596.1_5,-13.5
PB2015.5075.2_8,-17.3
PB2015.15719.4_4,-19.3
PB2015.15719.4_5,-29.6
PB2015.15719.4_6,-24.2
PB2015.15719.4_0,-20.3
PB2015.6452.6_32,-12.6
PB2015.2386.4_19,-17.1
PB2015.6452.6_30,-11.4
PB2015.2386.4_17,-30.9
PB2015.2386.4_16,-29.8
PB2015.2386.4_15,-28.5
PB2015.5108.5_129,-21.2
PB2015.2386.4_13,-38.6
PB2015.2386.4_12,-43.3
PB2015.2386.4_11,-42.9
PB2015.2386.4_10,-42.4
PB2015.2394.4_43,-11.1
PB2015.2394.4_42,-14.4
PB2015.2394.4_41,-15.0
PB2015.2394.4_40,-11.3
PB2015.2394.4_47,-10.7
PB2015.2394.4_46,-8.7
PB2015.2394.4_45,-5.2
PB2015.2394.4_44,-9.2
PB2015.14883.12_8,-37.8
PB2015.13783.1_8,-19.5
PB2015.13783.1_9,-18.1
PB2015.13783.1_6,-14.2
PB2015.13783.1_7,-15.2
PB2015.13783.1_4,-18.6
PB2015.13783.1_5,-18.1
PB2015.13783.1_2,-18.1
PB2015.13783.1_3,-12.1
PB2015.13783.1_0,-13.6
PB2015.13783.1_1,-15.7
PB2015.9345.1_10,-21.6
PB2015.9345.1_11,-18.9
PB2015.10459.1_5,-12.8
PB2015.10459.1_4,-13.7
PB2015.14624.1_9,-20.3
PB2015.14624.1_8,-19.8
PB2015.10459.1_1,-25.1
PB2015.10459.1_0,-21.6
PB2015.10459.1_3,-16.2
PB2015.10459.1_2,-24.4
PB2015.14624.1_3,-24.9
PB2015.14624.1_2,-24.2
PB2015.14624.1_1,-30.8
PB2015.14624.1_0,-38.1
PB2015.14624.1_7,-20.2
PB2015.14624.1_6,-17.8
PB2015.14624.1_5,-19.8
PB2015.14624.1_4,-29.9
PB2015.3528.6_8,-16.7
PB2015.3528.6_9,-13.3
PB2015.3528.6_0,-19.6
PB2015.3528.6_1,-20.1
PB2015.3528.6_2,-25.5
PB2015.3528.6_3,-19.2
PB2015.3528.6_4,-16.2
PB2015.3528.6_5,-15.2
PB2015.3528.6_6,-20.2
PB2015.3528.6_7,-22.8
PB2015.5771.1_9,-18.7
PB2015.5771.1_8,-21.9
PB2015.5771.1_1,-21.1
PB2015.5771.1_0,-24.3
PB2015.5771.1_3,-18.8
PB2015.5771.1_2,-19.5
PB2015.5771.1_5,-21.0
PB2015.5771.1_4,-19.2
PB2015.5771.1_7,-20.0
PB2015.5771.1_6,-15.6
PB2015.16826.4_23,-26.8
PB2015.16826.4_22,-22.8
PB2015.16826.4_21,-22.0
PB2015.16826.4_20,-30.3
PB2015.16826.4_26,-47.9
PB2015.16826.4_25,-32.7
PB2015.16826.4_24,-29.7
PB2015.503.3_0,-22.9
PB2015.503.3_1,-23.8
PB2015.16617.4_12,-17.5
PB2015.5670.2_6,-19.9
PB2015.5670.2_7,-13.9
PB2015.5670.2_4,-20.7
PB2015.5670.2_5,-20.6
PB2015.5670.2_2,-29.1
PB2015.5670.2_3,-23.9
PB2015.5670.2_0,-33.4
PB2015.5670.2_1,-31.5
PB2015.5670.2_8,-13.9
PB2015.5670.2_9,-10.8
PB2015.7571.1_1,-25.4
PB2015.3209.1_34,-5.8
PB2015.3209.1_37,-7.9
PB2015.3209.1_36,-11.2
PB2015.7950.5_98,-32.2
PB2015.3209.1_30,-14.9
PB2015.3209.1_33,-4.3
PB2015.3209.1_32,-5.4
PB2015.7950.5_94,-22.8
PB2015.7950.5_95,-24.2
PB2015.7950.5_96,-26.1
PB2015.7950.5_97,-38.2
PB2015.7950.5_90,-20.1
PB2015.7950.5_91,-21.5
PB2015.7950.5_92,-26.9
PB2015.7950.5_93,-23.6
PB2015.9210.1_18,-14.5
PB2015.2829.1_10,-21.3
PB2015.2829.1_11,-16.6
PB2015.12059.3_188,-10.2
PB2015.12059.3_189,-13.4
PB2015.12059.3_186,-13.1
PB2015.12059.3_187,-12.8
PB2015.12059.3_184,-18.1
PB2015.12059.3_185,-16.3
PB2015.12059.3_182,-14.9
PB2015.12059.3_183,-14.0
PB2015.12059.3_180,-19.0
PB2015.12059.3_181,-16.6
PB2015.240.3_0,-29.8
PB2015.240.3_1,-27.9
PB2015.240.3_2,-25.7
PB2015.240.3_3,-25.8
PB2015.240.3_4,-29.7
PB2015.13686.4_4,-20.6
PB2015.13770.13_1,-22.7
PB2015.16617.4_16,-16.8
PB2015.9964.3_9,-16.0
PB2015.9964.3_8,-14.4
PB2015.9964.3_7,-8.7
PB2015.9964.3_6,-5.9
PB2015.9964.3_5,-8.9
PB2015.9964.3_4,-13.8
PB2015.9964.3_3,-23.0
PB2015.9964.3_2,-27.2
PB2015.9964.3_1,-22.1
PB2015.9964.3_0,-18.6
PB2015.15390.2_6,-23.3
PB2015.14235.5_12,-24.3
PB2015.6767.1_7,-14.1
PB2015.462.4_39,-14.5
PB2015.462.4_38,-13.4
PB2015.462.4_37,-11.2
PB2015.462.4_36,-17.3
PB2015.462.4_35,-16.0
PB2015.462.4_34,-17.9
PB2015.462.4_33,-21.1
PB2015.462.4_32,-12.9
PB2015.462.4_31,-8.4
PB2015.462.4_30,-12.6
PB2015.7577.1_3,-31.5
PB2015.7577.1_2,-25.0
PB2015.7577.1_1,-27.6
PB2015.7577.1_0,-26.2
PB2015.7577.1_7,-32.1
PB2015.7577.1_6,-31.7
PB2015.7577.1_5,-33.8
PB2015.7577.1_4,-30.3
PB2015.7577.1_9,-34.0
PB2015.7577.1_8,-25.2
PB2015.13770.13_3,-17.8
PB2015.6767.1_6,-10.9
PB2015.9634.3_9,-35.7
PB2015.9634.3_8,-23.2
PB2015.9634.3_3,-20.8
PB2015.9634.3_2,-14.9
PB2015.9634.3_1,-12.7
PB2015.9634.3_0,-15.2
PB2015.9634.3_7,-23.5
PB2015.9634.3_6,-14.6
PB2015.9634.3_5,-21.2
PB2015.9634.3_4,-25.3
PB2015.5491.1_0,-35.9
PB2015.5491.1_1,-35.3
PB2015.5491.1_2,-36.2
PB2015.5491.1_3,-34.5
PB2015.5491.1_4,-21.9
PB2015.5491.1_5,-20.8
PB2015.16442.1_59,-16.2
PB2015.4191.5_17,-14.4
PB2015.15421.5_19,-10.0
PB2015.11235.1_5,-27.2
PB2015.12022.1_1,-20.2
PB2015.12022.1_0,-24.6
PB2015.792.1_21,-27.5
PB2015.792.1_20,-20.2
PB2015.792.1_23,-20.9
PB2015.792.1_22,-23.1
PB2015.6594.3_28,-14.1
PB2015.6594.3_29,-12.3
PB2015.6594.3_22,-15.7
PB2015.6594.3_23,-21.9
PB2015.6594.3_20,-15.0
PB2015.6594.3_21,-14.5
PB2015.6594.3_26,-20.7
PB2015.6594.3_27,-21.1
PB2015.6594.3_24,-19.9
PB2015.6594.3_25,-17.7
PB2015.14235.5_16,-17.8
PB2015.11610.5_11,-14.4
PB2015.3983.1_29,-22.2
PB2015.3983.1_28,-16.1
PB2015.11899.1_25,-32.1
PB2015.3983.1_21,-24.7
PB2015.3983.1_20,-28.2
PB2015.3983.1_23,-19.7
PB2015.3983.1_22,-22.7
PB2015.3983.1_25,-13.3
PB2015.3983.1_24,-15.8
PB2015.3983.1_27,-10.8
PB2015.3983.1_26,-12.0
PB2015.15897.3_8,-18.0
PB2015.15897.3_9,-17.1
PB2015.11610.5_10,-15.6
PB2015.15897.3_2,-30.8
PB2015.15897.3_3,-15.5
PB2015.15897.3_0,-24.7
PB2015.15897.3_1,-22.6
PB2015.15897.3_6,-9.2
PB2015.15897.3_7,-13.5
PB2015.15897.3_4,-13.8
PB2015.15897.3_5,-7.1
PB2015.2673.1_4,-0.8
PB2015.11092.1_39,-14.7
PB2015.11092.1_38,-14.9
PB2015.11092.1_37,-9.0
PB2015.11092.1_36,-11.8
PB2015.11092.1_35,-14.8
PB2015.11092.1_34,-17.0
PB2015.11092.1_33,-23.3
PB2015.11092.1_32,-20.4
PB2015.11092.1_31,-19.3
PB2015.11092.1_30,-20.7
PB2015.11148.3_9,-18.0
PB2015.11148.3_8,-22.1
PB2015.11148.3_7,-18.1
PB2015.11148.3_6,-11.0
PB2015.11148.3_5,-24.0
PB2015.11148.3_4,-25.2
PB2015.11148.3_3,-27.8
PB2015.11148.3_2,-31.0
PB2015.11148.3_1,-22.4
PB2015.11148.3_0,-22.0
PB2015.14819.5_5,-32.8
PB2015.15531.4_35,-19.9
PB2015.15531.4_36,-23.0
PB2015.14819.5_6,-34.6
PB2015.15531.4_30,-17.6
PB2015.14819.5_0,-21.0
PB2015.15531.4_32,-19.2
PB2015.15531.4_33,-17.1
PB2015.2522.1_21,-29.4
PB2015.15838.2_95,-27.4
PB2015.15531.4_38,-32.2
PB2015.15531.4_39,-29.4
PB2015.16267.3_10,-22.2
PB2015.16267.3_11,-13.3
PB2015.699.1_8,-16.0
PB2015.699.1_9,-16.0
PB2015.699.1_4,-13.2
PB2015.699.1_5,-10.0
PB2015.699.1_6,-12.6
PB2015.699.1_7,-11.9
PB2015.699.1_0,-31.3
PB2015.699.1_1,-22.0
PB2015.699.1_2,-26.3
PB2015.699.1_3,-24.1
PB2015.16499.4_2,-31.4
PB2015.16499.4_3,-43.4
PB2015.16499.4_0,-24.0
PB2015.16499.4_1,-28.1
PB2015.16499.4_6,-26.9
PB2015.16499.4_7,-36.4
PB2015.16499.4_4,-31.6
PB2015.16499.4_5,-22.3
PB2015.16499.4_8,-19.4
PB2015.16499.4_9,-20.7
PB2015.11383.1_12,-15.3
PB2015.11383.1_13,-15.3
PB2015.11383.1_10,-6.0
PB2015.8722.2_6,-14.4
PB2015.8722.2_1,-20.0
PB2015.11383.1_17,-11.9
PB2015.11383.1_14,-10.3
PB2015.8722.2_2,-27.2
PB2015.11383.1_18,-15.9
PB2015.11383.1_19,-13.7
PB2015.8722.2_9,-21.7
PB2015.8722.2_8,-18.3
PB2015.16808.1_33,-14.1
PB2015.16808.1_32,-14.2
PB2015.9786.1_20,-18.6
PB2015.16808.1_30,-13.8
PB2015.9786.1_27,-13.2
PB2015.16522.26_0,-28.3
PB2015.16808.1_35,-20.0
PB2015.14886.1_47,-12.3
PB2015.16808.1_34,-14.2
PB2015.16522.26_2,-23.9
PB2015.14137.4_3,-36.5
PB2015.11895.2_37,-16.5
PB2015.16522.26_3,-10.7
PB2015.16522.26_4,-10.7
PB2015.14886.1_43,-10.5
PB2015.11829.1_7,-24.0
PB2015.11829.1_6,-38.0
PB2015.11829.1_5,-32.4
PB2015.11829.1_4,-28.2
PB2015.11829.1_3,-41.6
PB2015.11829.1_2,-32.0
PB2015.11829.1_1,-33.6
PB2015.11829.1_0,-32.8
PB2015.3396.1_31,-22.4
PB2015.14886.1_41,-10.0
PB2015.11829.1_9,-20.0
PB2015.11829.1_8,-17.3
PB2015.6877.1_9,-13.7
PB2015.6877.1_8,-10.1
PB2015.6877.1_1,-27.2
PB2015.6877.1_0,-26.1
PB2015.6877.1_3,-19.7
PB2015.6877.1_2,-21.5
PB2015.6877.1_5,-5.2
PB2015.6877.1_4,-11.7
PB2015.6877.1_7,-10.3
PB2015.6877.1_6,-5.8
PB2015.9886.4_1,-7.9
PB2015.9886.4_0,-23.4
PB2015.9886.4_3,-6.5
PB2015.9886.4_2,-5.9
PB2015.9886.4_5,-15.5
PB2015.9886.4_4,-11.8
PB2015.9886.4_7,-19.6
PB2015.12764.6_5,-29.2
PB2015.5505.1_2,-35.0
PB2015.5505.1_3,-27.8
PB2015.5505.1_0,-26.7
PB2015.12201.1_5,-3.2
PB2015.5505.1_6,-16.4
PB2015.5505.1_7,-18.0
PB2015.5505.1_4,-26.2
PB2015.5505.1_5,-22.9
PB2015.3554.3_0,-10.8
PB2015.3554.3_1,-9.7
PB2015.3554.3_2,-11.5
PB2015.14018.1_20,-15.3
PB2015.1268.1_2,-14.7
PB2015.1268.1_3,-20.3
PB2015.1268.1_0,-20.8
PB2015.1268.1_1,-24.3
PB2015.2459.5_11,-20.3
PB2015.1268.1_7,-14.9
PB2015.1268.1_4,-19.4
PB2015.1268.1_5,-20.7
PB2015.1268.1_8,-16.0
PB2015.1268.1_9,-17.8
PB2015.12717.1_12,-20.1
PB2015.12345.1_35,-15.2
PB2015.12345.1_34,-16.4
PB2015.12345.1_37,-12.3
PB2015.12717.1_13,-22.8
PB2015.12345.1_31,-21.8
PB2015.12345.1_30,-24.1
PB2015.12345.1_33,-18.5
PB2015.12345.1_32,-20.9
PB2015.12345.1_39,-14.5
PB2015.12345.1_38,-9.9
PB2015.12717.1_18,-23.6
PB2015.12717.1_19,-29.9
PB2015.12193.2_30,-30.8
PB2015.1871.3_29,-11.5
PB2015.1871.3_28,-14.7
PB2015.1871.3_27,-9.7
PB2015.1871.3_26,-15.4
PB2015.1871.3_25,-17.9
PB2015.1871.3_24,-20.6
PB2015.1871.3_23,-17.2
PB2015.1871.3_22,-20.2
PB2015.1871.3_21,-15.8
PB2015.1871.3_20,-22.2
PB2015.1030.10_17,-24.2
PB2015.1225.3_58,-16.7
PB2015.2695.3_109,-16.8
PB2015.1030.10_11,-21.6
PB2015.10361.2_18,-13.1
PB2015.10361.2_19,-15.6
PB2015.10361.2_12,-11.4
PB2015.10361.2_13,-17.8
PB2015.10361.2_10,-18.9
PB2015.10361.2_11,-19.3
PB2015.10361.2_16,-22.9
PB2015.10361.2_17,-19.9
PB2015.10361.2_14,-18.1
PB2015.10361.2_15,-21.4
PB2015.11154.2_9,-27.0
PB2015.11154.2_8,-23.7
PB2015.11154.2_1,-23.9
PB2015.11154.2_0,-28.5
PB2015.11154.2_3,-29.3
PB2015.11154.2_2,-29.1
PB2015.11154.2_5,-31.7
PB2015.11154.2_4,-31.0
PB2015.11154.2_7,-28.4
PB2015.11154.2_6,-31.7
PB2015.2709.8_5,-25.1
PB2015.2695.3_107,-16.3
PB2015.13489.3_20,-14.6
PB2015.9761.1_22,-13.5
PB2015.8349.11_40,-25.8
PB2015.9627.9_98,-15.9
PB2015.15180.1_24,-32.8
PB2015.9627.9_91,-9.7
PB2015.9627.9_90,-12.3
PB2015.9627.9_93,-5.4
PB2015.9627.9_92,-4.6
PB2015.3015.2_20,-12.3
PB2015.9627.9_94,-18.5
PB2015.9627.9_97,-15.9
PB2015.9627.9_96,-19.4
PB2015.4744.1_8,-19.8
PB2015.4744.1_9,-23.8
PB2015.4744.1_6,-25.8
PB2015.4744.1_7,-22.5
PB2015.4744.1_4,-30.8
PB2015.4744.1_5,-30.4
PB2015.4744.1_2,-23.3
PB2015.4744.1_3,-30.2
PB2015.4744.1_0,-25.3
PB2015.4744.1_1,-26.0
PB2015.15180.1_25,-35.1
PB2015.2060.1_1,-28.8
PB2015.2060.1_0,-39.4
PB2015.11566.1_37,-23.3
PB2015.11566.1_36,-18.0
PB2015.11566.1_35,-10.2
PB2015.11566.1_34,-21.3
PB2015.11566.1_33,-19.0
PB2015.11566.1_32,-16.7
PB2015.11566.1_31,-16.1
PB2015.11566.1_30,-16.1
PB2015.11566.1_39,-25.9
PB2015.11566.1_38,-24.6
PB2015.2884.10_20,-7.7
PB2015.15180.1_27,-22.6
PB2015.2695.3_103,-16.5
PB2015.1003.4_3,-20.3
PB2015.6188.1_49,-26.6
PB2015.6188.1_48,-16.5
PB2015.6188.1_47,-22.9
PB2015.6188.1_46,-21.5
PB2015.6188.1_45,-20.8
PB2015.6188.1_44,-19.3
PB2015.6188.1_43,-20.7
PB2015.6188.1_42,-21.9
PB2015.6188.1_41,-18.8
PB2015.6188.1_40,-22.2
PB2015.1048.9_14,-11.0
PB2015.1048.9_15,-16.3
PB2015.1048.9_16,-14.9
PB2015.9396.4_2,-22.9
PB2015.1048.9_10,-23.2
PB2015.1048.9_11,-17.1
PB2015.1048.9_12,-12.8
PB2015.14710.1_2,-33.3
PB2015.15293.2_40,-10.1
PB2015.15293.2_41,-19.4
PB2015.1048.9_18,-16.5
PB2015.1048.9_19,-11.9
PB2015.2127.2_13,-12.3
PB2015.5654.2_27,-6.6
PB2015.12760.2_4,-17.3
PB2015.15032.2_8,-23.2
PB2015.15032.2_9,-23.5
PB2015.5654.2_26,-6.2
PB2015.15032.2_4,-31.1
PB2015.15032.2_5,-37.6
PB2015.15032.2_6,-34.6
PB2015.15032.2_7,-21.5
PB2015.15032.2_0,-32.6
PB2015.8539.7_4,-21.8
PB2015.15032.2_2,-31.8
PB2015.15032.2_3,-36.2
PB2015.5035.1_2,-18.4
PB2015.8539.7_5,-20.5
PB2015.14710.1_5,-28.3
PB2015.5035.1_3,-21.2
PB2015.8539.7_2,-15.2
PB2015.12760.2_0,-13.1
PB2015.5654.2_22,-14.7
PB2015.16786.1_0,-46.9
PB2015.8539.7_0,-9.1
PB2015.11685.1_16,-21.7
PB2015.8539.7_1,-19.6
PB2015.15338.4_11,-18.3
PB2015.11685.1_14,-26.6
PB2015.11685.1_13,-23.7
PB2015.5035.1_5,-21.7
PB2015.15338.4_16,-16.8
PB2015.10604.12_18,-21.3
PB2015.15338.4_15,-16.6
PB2015.4181.2_8,-8.8
PB2015.12460.1_27,-17.4
PB2015.4181.2_6,-27.2
PB2015.4181.2_7,-17.2
PB2015.4181.2_4,-27.0
PB2015.4181.2_5,-26.8
PB2015.4181.2_2,-37.0
PB2015.4181.2_3,-35.7
PB2015.4181.2_0,-31.2
PB2015.16826.4_9,-34.3
PB2015.2176.1_4,-20.5
PB2015.10987.5_15,-12.1
PB2015.8539.7_9,-14.5
PB2015.10565.2_4,-25.5
PB2015.10565.2_2,-28.6
PB2015.10565.2_3,-27.2
PB2015.10565.2_0,-29.4
PB2015.10565.2_1,-33.7
PB2015.15871.1_102,-28.3
PB2015.11685.1_18,-22.1
PB2015.5514.3_2,-34.3
PB2015.5514.3_3,-26.1
PB2015.5514.3_0,-31.2
PB2015.5514.3_1,-35.4
PB2015.10604.12_13,-2.5
PB2015.3183.1_38,-13.9
PB2015.3183.1_39,-15.6
PB2015.3183.1_36,-13.0
PB2015.3183.1_37,-14.9
PB2015.3183.1_34,-9.8
PB2015.3183.1_35,-9.1
PB2015.3183.1_32,-10.3
PB2015.3183.1_33,-10.3
PB2015.3183.1_30,-22.5
PB2015.3183.1_31,-13.8
PB2015.10987.5_17,-9.1
PB2015.16148.1_3,-17.7
PB2015.14231.3_13,-12.5
PB2015.14231.3_12,-16.4
PB2015.10722.4_44,-4.3
PB2015.10722.4_45,-4.8
PB2015.14231.3_17,-12.0
PB2015.10722.4_43,-14.3
PB2015.10722.4_40,-18.0
PB2015.10722.4_41,-19.0
PB2015.2651.3_1,-28.8
PB2015.10722.4_48,-9.8
PB2015.10722.4_49,-4.6
PB2015.2447.5_0,-18.9
PB2015.2495.1_8,-17.7
PB2015.16499.4_32,-20.7
PB2015.16499.4_33,-22.2
PB2015.16499.4_30,-19.1
PB2015.16499.4_31,-17.1
PB2015.16499.4_36,-12.1
PB2015.16499.4_37,-16.5
PB2015.16499.4_34,-20.8
PB2015.16499.4_35,-19.9
PB2015.7950.5_56,-12.8
PB2015.16499.4_38,-13.5
PB2015.16499.4_39,-15.5
PB2015.8908.1_0,-25.4
PB2015.8908.1_1,-22.3
PB2015.9208.2_2,-24.8
PB2015.9999.1_24,-33.2
PB2015.9999.1_25,-29.7
PB2015.9999.1_26,-31.7
PB2015.9999.1_27,-20.3
PB2015.9999.1_20,-20.2
PB2015.9999.1_21,-30.6
PB2015.9999.1_22,-30.4
PB2015.9999.1_23,-36.2
PB2015.2495.1_1,-25.8
PB2015.9999.1_28,-15.2
PB2015.9999.1_29,-13.0
PB2015.2495.1_0,-23.2
PB2015.1268.1_13,-25.2
PB2015.13613.7_25,-20.1
PB2015.13613.7_24,-19.9
PB2015.16498.2_31,-23.4
PB2015.16498.2_30,-16.7
PB2015.13613.7_21,-12.7
PB2015.6561.1_8,-13.1
PB2015.13613.7_23,-20.7
PB2015.2107.3_18,-32.5
PB2015.6561.1_5,-11.8
PB2015.2107.3_16,-21.9
PB2015.16498.2_39,-23.4
PB2015.16498.2_38,-19.2
PB2015.6561.1_1,-31.4
PB2015.2107.3_12,-24.2
PB2015.6561.1_3,-26.3
PB2015.6561.1_2,-34.0
PB2015.16389.7_11,-14.9
PB2015.16389.7_10,-6.9
PB2015.16389.7_13,-33.4
PB2015.16389.7_12,-25.7
PB2015.16389.7_15,-31.7
PB2015.16389.7_14,-28.7
PB2015.16389.7_17,-24.7
PB2015.16389.7_16,-26.6
PB2015.16389.7_19,-23.7
PB2015.15892.1_4,-24.8
PB2015.15892.1_7,-25.0
PB2015.15892.1_6,-27.3
PB2015.15892.1_1,-26.0
PB2015.15892.1_0,-21.8
PB2015.15892.1_3,-30.3
PB2015.15892.1_2,-29.5
PB2015.10917.1_2,-26.4
PB2015.16808.1_28,-18.9
PB2015.16808.1_29,-15.5
PB2015.16808.1_24,-23.9
PB2015.16808.1_25,-24.3
PB2015.16808.1_26,-19.8
PB2015.16808.1_27,-17.2
PB2015.9786.1_31,-22.2
PB2015.16808.1_21,-27.9
PB2015.9786.1_33,-29.5
PB2015.16808.1_23,-23.3
PB2015.14910.1_0,-19.2
PB2015.1992.3_5,-32.0
PB2015.10917.1_3,-31.4
PB2015.13378.1_8,-17.0
PB2015.13378.1_9,-16.2
PB2015.13378.1_4,-29.2
PB2015.13378.1_5,-30.7
PB2015.13378.1_6,-28.5
PB2015.13378.1_7,-18.2
PB2015.13378.1_0,-32.8
PB2015.13378.1_1,-34.1
PB2015.13378.1_2,-33.5
PB2015.13378.1_3,-31.5
PB2015.14975.1_141,-14.5
PB2015.14975.1_140,-13.9
PB2015.14975.1_143,-9.7
PB2015.14975.1_142,-15.2
PB2015.14975.1_145,-11.4
PB2015.14975.1_144,-9.3
PB2015.14975.1_147,-13.9
PB2015.14975.1_146,-18.5
PB2015.14975.1_148,-20.3
PB2015.6174.5_3,-22.3
PB2015.9135.1_10,-13.6
PB2015.1992.3_7,-16.7
PB2015.12460.1_19,-21.2
PB2015.12460.1_18,-25.1
PB2015.12959.1_9,-8.1
PB2015.12460.1_13,-17.5
PB2015.12460.1_12,-22.4
PB2015.12460.1_11,-21.8
PB2015.12460.1_10,-28.8
PB2015.12460.1_17,-31.1
PB2015.12460.1_16,-23.0
PB2015.12460.1_15,-17.6
PB2015.12460.1_14,-13.8
PB2015.2732.3_11,-3.0
PB2015.2732.3_10,-5.8
PB2015.523.1_2,-27.7
PB2015.523.1_3,-27.8
PB2015.2732.3_15,-8.3
PB2015.2732.3_14,-18.2
PB2015.2732.3_17,-17.4
PB2015.523.1_7,-26.5
PB2015.2732.3_19,-16.2
PB2015.2732.3_18,-19.9
PB2015.8978.4_98,-7.3
PB2015.6651.2_41,-18.8
PB2015.6651.2_40,-16.8
PB2015.6651.2_43,-13.7
PB2015.6651.2_42,-17.9
PB2015.8693.3_20,-18.6
PB2015.9884.2_21,-5.9
PB2015.8693.3_22,-22.8
PB2015.9884.2_23,-7.3
PB2015.8693.3_24,-23.6
PB2015.8693.3_25,-17.1
PB2015.13099.2_51,-25.1
PB2015.8693.3_27,-15.9
PB2015.9884.2_28,-4.3
PB2015.8693.3_29,-13.0
PB2015.8978.4_99,-7.2
PB2015.8140.2_3,-19.1
PB2015.8140.2_2,-24.2
PB2015.8140.2_1,-25.4
PB2015.8140.2_0,-28.1
PB2015.8140.2_4,-12.5
PB2015.15296.2_4,-18.7
PB2015.15296.2_0,-22.2
PB2015.15296.2_1,-17.3
PB2015.15296.2_2,-17.1
PB2015.15296.2_3,-21.0
PB2015.11119.6_0,-34.2
PB2015.11119.6_1,-17.2
PB2015.11119.6_2,-16.1
PB2015.11119.6_3,-9.7
PB2015.11119.6_4,-9.7
PB2015.11119.6_5,-12.0
PB2015.11119.6_6,-16.0
PB2015.11119.6_7,-14.1
PB2015.11119.6_8,-14.4
PB2015.11119.6_9,-9.8
PB2015.16593.1_37,-20.6
PB2015.12059.3_15,-18.2
PB2015.12059.3_14,-25.7
PB2015.13099.2_56,-24.7
PB2015.12059.3_12,-23.6
PB2015.14655.3_9,-14.0
PB2015.14655.3_8,-14.2
PB2015.14655.3_1,-17.3
PB2015.14655.3_0,-20.2
PB2015.14655.3_3,-24.1
PB2015.14655.3_2,-26.7
PB2015.14655.3_5,-22.0
PB2015.14655.3_4,-23.3
PB2015.14655.3_7,-15.0
PB2015.14655.3_6,-19.4
PB2015.11846.1_25,-10.5
PB2015.5108.5_16,-21.6
PB2015.543.1_74,-12.4
PB2015.11846.1_27,-20.8
PB2015.15471.2_35,-13.8
PB2015.15471.2_34,-9.2
PB2015.15471.2_37,-18.0
PB2015.15471.2_36,-19.0
PB2015.15471.2_31,-32.5
PB2015.15471.2_30,-37.9
PB2015.15471.2_33,-5.0
PB2015.15471.2_32,-11.0
PB2015.14910.1_2,-17.8
PB2015.5108.5_13,-27.0
PB2015.15471.2_39,-27.3
PB2015.15471.2_38,-25.0
PB2015.11846.1_20,-11.6
PB2015.5108.5_11,-11.1
PB2015.5108.5_10,-10.3
PB2015.12059.3_230,-14.3
PB2015.12059.3_231,-22.1
PB2015.12059.3_232,-24.8
PB2015.12059.3_233,-27.4
PB2015.12059.3_234,-21.8
PB2015.7478.2_3,-10.4
PB2015.7478.2_0,-11.5
PB2015.7478.2_1,-4.7
PB2015.6589.2_7,-12.2
PB2015.4432.1_0,-22.7
PB2015.4432.1_1,-25.1
PB2015.6174.5_9,-13.5
PB2015.8330.2_8,-21.5
PB2015.8330.2_9,-19.6
PB2015.8330.2_0,-26.0
PB2015.8330.2_1,-25.5
PB2015.8330.2_2,-26.0
PB2015.8330.2_3,-20.4
PB2015.8330.2_4,-23.6
PB2015.8330.2_5,-17.9
PB2015.8330.2_6,-16.4
PB2015.8330.2_7,-19.6
PB2015.11672.1_9,-26.6
PB2015.11672.1_8,-29.3
PB2015.9512.1_0,-28.0
PB2015.9512.1_1,-28.6
PB2015.11672.1_5,-12.4
PB2015.11672.1_4,-9.1
PB2015.2818.4_6,-11.8
PB2015.11672.1_6,-14.0
PB2015.11672.1_1,-17.6
PB2015.11672.1_0,-23.0
PB2015.11672.1_3,-16.6
PB2015.11672.1_2,-21.0
