transcript,control_tpUTR_max,control_tpUTR_average,control_tpUTR_std,control_tpUTR_gini
PB2015.9000.3,NA,NA,NA,NA
PB2015.6026.1,1.60533333333,0.3266248725789778,0.30354369818958493,0.504316590892
PB2015.7962.8,1.57333333333,0.21901109537297123,0.27111330664898736,0.617720853794
PB2015.23.2,NA,NA,NA,NA
PB2015.14641.2,NA,NA,NA,NA
PB2015.7962.1,1.49466666667,0.14909505703424847,0.23141674441439491,0.699809342915
PB2015.14310.1,1.60033333333,0.16463407407399996,0.3015935780897519,0.784850622705
PB2015.3828.11,1.45033333333,0.056328937728916485,0.1734847914787604,0.908273279348
PB2015.7962.5,1.57266666667,0.21875319148930378,0.27106573443977144,0.618077510057
PB2015.16476.1,0.618,0.03522072072073514,0.09497790602935616,0.87547484817
PB2015.7906.1,0.314666666667,0.023170731707341463,0.06588332966021165,0.894788189987
PB2015.10237.9,1.28233333333,0.25377464008858525,0.28524039644559185,0.594990717048
PB2015.7509.15,1.00533333333,0.30479682539680003,0.258754802098309,0.464865384968
PB2015.10486.1,1.126,0.07531266149870543,0.211269024654679,0.895233140612
PB2015.4799.1,0.953666666667,0.08001242937852815,0.1702963060685175,0.822621401587
PB2015.12651.1,2.049,0.06561764705881043,0.23462731954859473,0.928464808017
PB2015.1487.1,0.98,0.03277878103838752,0.10646304502540783,0.913808801544
PB2015.10237.1,1.299,0.23552192982451417,0.2819453003298191,0.621826595919
PB2015.15495.1,1.51866666667,0.18538114478118717,0.2601499282027699,0.668374677462
PB2015.10237.2,1.33033333333,0.23986211901303,0.287975326374478,0.623010754114
PB2015.5027.1,1.093,0.399260416666625,0.2251915655857287,0.309564070286
PB2015.10237.4,1.32333333333,0.23935617103988485,0.28692050477032144,0.622361976795
PB2015.5027.3,NA,NA,NA,NA
PB2015.10086.21,NA,NA,NA,NA
PB2015.7193.3,1.55533333333,0.45038211382104726,0.4069742776404249,0.501608368781
PB2015.777.8,1.05533333333,0.26579032258061935,0.2434270642414328,0.497954385738
PB2015.7193.5,1.564,0.4418057471264326,0.4055211983884419,0.508190883108
PB2015.8166.2,1.16733333333,0.22017431192652612,0.2522797789015902,0.589543231478
PB2015.777.1,1.076,0.3317427536231747,0.27258401666855103,0.457483203168
PB2015.10488.2,0.0,0.0,0.0,NA
PB2015.12101.2,0.852333333333,0.04963468013468687,0.11762926403750777,0.856560742094
PB2015.6385.1,0.325,0.006193548387089761,0.03352438380220152,0.967808208156
PB2015.6856.1,0.788333333333,0.10161333333334667,0.16639107027324218,0.726045284229
PB2015.16804.1,1.69066666667,0.490507936508119,0.414888588590446,0.447298063618
PB2015.13663.1,2.117,0.16331833333337162,0.27337710319771413,0.738809909073
PB2015.9467.1,0.271333333333,0.004933333333327274,0.0362524481931465,0.981818181818
PB2015.9467.3,0.320333333333,0.005824242424236364,0.04279926623294882,0.981818181818
PB2015.9467.2,0.317666666667,0.0058827160493888885,0.04282681928698527,0.981481481481
PB2015.3628.2,0.6,0.11248290598296154,0.15079650490026603,0.670248188294
PB2015.3628.3,0.608666666667,0.11212987012989611,0.15316775509271635,0.677299150544
PB2015.23.5,NA,NA,NA,NA
PB2015.9365.1,1.408,0.24989276960786924,0.2913668818964417,0.606057840012
PB2015.7847.1,1.39733333333,0.35362887989200337,0.30044795078639347,0.472356519295
PB2015.7917.4,0.303666666667,0.02421544715445122,0.06727904460291176,0.893597202717
PB2015.9294.1,1.64533333333,0.06185887445886493,0.1639560793522877,0.873017525115
PB2015.1049.2,1.08633333333,0.11063631913856577,0.1868643656056418,0.753456726048
PB2015.2478.13,1.45066666667,0.20235709436521504,0.25640740227496167,0.62840113153
PB2015.5398.3,NA,NA,NA,NA
PB2015.7917.2,0.311333333333,0.0208641975308642,0.06518145565460332,0.914505564078
PB2015.5806.3,1.39,0.27864999999995826,0.2856048188366708,0.551004216582
PB2015.2419.1,1.19033333333,0.37845267489717777,0.3519497809475403,0.51766311133
PB2015.5806.1,1.55166666667,0.29981995133816924,0.3118634097120565,0.55549751119
PB2015.13640.2,1.28966666667,0.1772123015873018,0.26351752756781754,0.709757266283
PB2015.13640.1,1.25466666667,0.17328875968994187,0.26154275188265286,0.715883653049
PB2015.1497.1,0.442,0.022664948453585052,0.06868844946441909,0.907145960968
PB2015.1497.2,NA,NA,NA,NA
PB2015.10038.1,2.05333333333,0.1512109917877254,0.27323364690139357,0.771951345954
PB2015.5987.1,1.47166666667,0.15127028112453217,0.25386089627778397,0.750446608996
PB2015.5398.8,2.22566666667,0.22576114437793016,0.3794248754884163,0.752273508441
PB2015.14299.22,1.11733333333,0.41764901960784234,0.2930132260989822,0.400059734599
PB2015.15536.1,1.693,0.18635465448312702,0.2655240121060846,0.683428306227
PB2015.15536.2,1.405,0.14492668024435643,0.23972332917711703,0.739451452852
PB2015.2861.1,1.58266666667,0.26672343234327955,0.27541574908038424,0.542550010063
PB2015.234.1,0.804666666667,0.10992625368731859,0.16773952471158476,0.717202908136
PB2015.12683.1,NA,NA,NA,NA
PB2015.8541.1,1.89166666667,0.2586030303030091,0.3618830451606199,0.65384823522
PB2015.294.1,NA,NA,NA,NA
PB2015.13968.2,4.66666666667,0.0980392156862465,0.5840811924902092,0.97441643324
PB2015.12761.11,NA,NA,NA,NA
PB2015.12667.1,2.345,0.3426749999998,0.5944939887903653,0.771389922424
PB2015.7584.1,1.573,0.09199486249623699,0.22293829528222897,0.85873700368
PB2015.7515.2,1.92166666667,0.2760058479531579,0.41329220299907227,0.708280472282
PB2015.8484.1,0.634666666667,0.14227083333340623,0.1618122076303359,0.592935459071
PB2015.10831.1,1.675,0.16610162601627804,0.27816688703623016,0.749004543064
PB2015.16458.1,0.512333333333,0.0823333333333372,0.150385551012998,0.783055946644
PB2015.16458.3,0.533333333333,0.09068217054257442,0.15812394892027623,0.768582981786
PB2015.6563.3,1.17133333333,0.2591437125747941,0.2854793134859858,0.580357412587
PB2015.7515.4,1.86533333333,0.26978823529411766,0.4021775299705198,0.706534836157
PB2015.313.1,1.878,0.3172653288740736,0.3226588227917849,0.542931584728
PB2015.79.1,1.33233333333,0.27018072289157113,0.30716532402216207,0.598360442886
PB2015.79.2,1.36333333333,0.4104591194966416,0.3169208065033959,0.428246927743
PB2015.14672.3,1.042,0.17476666666669236,0.23450082309394868,0.665714095416
PB2015.2968.3,1.553,0.08618665377172147,0.191670945143921,0.837866497007
PB2015.8156.1,1.21133333333,0.2476373779637017,0.2688532366058664,0.57327892592
PB2015.8156.6,1.026,0.11677199504336803,0.19302996552978155,0.741186738919
PB2015.10095.3,1.64166666667,0.19578217200248213,0.27125077067234277,0.667177279595
PB2015.10095.2,1.55266666667,0.1852479598242141,0.2567643047132641,0.667145447201
PB2015.10095.1,1.59466666667,0.18978111319572422,0.26314317203901816,0.667392471247
PB2015.2524.9,1.33966666667,0.2145418098511141,0.22696828373586117,0.556906121139
PB2015.15756.1,1.54733333333,0.1083703703703368,0.20430923257917097,0.785241190245
PB2015.6517.1,NA,NA,NA,NA
PB2015.7439.1,1.594,0.40110303030303635,0.38040084585376155,0.505072788262
PB2015.7439.6,1.57566666667,0.3973272727274364,0.3770532609322959,0.50528864354
PB2015.14979.1,0.72,0.046145454545429544,0.11176291896284593,0.861571387635
PB2015.14087.1,1.19733333333,0.14548653198654546,0.2465623643989964,0.761493421586
PB2015.10572.2,1.574,0.08549188514360301,0.20769321043190914,0.857013000459
PB2015.9552.1,0.783333333333,0.017004901960785714,0.08568525463067685,0.965588282012
PB2015.10572.4,1.251,0.19958596491233685,0.2810613207146437,0.682550580241
PB2015.2912.2,1.28,0.2846816277678103,0.2594365235856286,0.501993453355
PB2015.5460.2,2.92933333333,0.22022182254185255,0.46703661162466387,0.820384724535
PB2015.2912.4,1.27833333333,0.2825601190476125,0.2585236794072345,0.503581212926
PB2015.71.3,NA,NA,NA,NA
PB2015.5460.1,3.05633333333,0.227375000000025,0.48065783073624574,0.818372788368
PB2015.15510.1,0.0,0.0,0.0,NA
PB2015.12677.1,1.35733333333,0.057984753984765075,0.16490555827313064,0.891600783894
PB2015.6109.4,1.484,0.3298700564972034,0.3003998967914117,0.485097535933
PB2015.102.1,0.642333333333,0.026295774647887328,0.09191211780817267,0.927804642531
PB2015.16311.1,1.19733333333,0.22177777777772087,0.27964552076457044,0.6115251336
PB2015.11055.1,1.99233333333,0.12599691358025727,0.23600667622977622,0.786401958002
PB2015.14583.2,2.36066666667,0.17560818713446666,0.33742547641769693,0.790357064195
PB2015.9965.2,1.44233333333,0.27153483992462996,0.28619833565165315,0.564349120686
PB2015.8501.3,1.21833333333,0.3743769230769846,0.30216663877262,0.448233461936
PB2015.15910.1,0.544,0.0418265306122704,0.10104226938841977,0.861403893101
PB2015.15910.2,0.53,0.05879710144926377,0.11318837301361229,0.80001286022
PB2015.15910.3,0.542666666667,0.04232993197278061,0.10143245571478879,0.860236469035
PB2015.684.4,4.10433333333,0.17836709462673037,0.46571011635526544,0.877951843691
PB2015.684.2,3.12933333333,0.13698634538146987,0.3819170471070076,0.891011766182
PB2015.8595.1,1.808,0.12173200883000132,0.2633507790314564,0.822072156927
PB2015.14569.2,2.18633333333,0.1004087542088303,0.2705924483419368,0.87827317824
PB2015.14569.1,2.33333333333,0.07333710691826793,0.2766417287889706,0.93569294308
PB2015.14569.7,2.35866666667,0.10749427609429292,0.289492689751549,0.878388505772
PB2015.8595.2,1.86,0.12482801418440424,0.2686838378090805,0.820501682034
PB2015.4274.1,0.992666666667,0.023809670781887345,0.10814377427621011,0.957702059605
PB2015.14965.1,0.628,0.02861390887289928,0.10413784644182525,0.934774272436
PB2015.14583.4,2.43966666667,0.18400355871890747,0.35053893149597565,0.787395185962
PB2015.14097.1,2.05966666667,0.14174616858241865,0.2846740025727362,0.804426723915
PB2015.13729.1,0.981666666667,0.3480409836065468,0.282608090054817,0.460528484963
PB2015.7084.2,1.38,0.29852875952874036,0.2998696138730812,0.544775840602
PB2015.15129.1,2.58766666667,0.07096604688764997,0.23546533832305372,0.914760200471
PB2015.15129.3,1.702,0.1362517361111146,0.2644343188145179,0.784912975221
PB2015.9862.4,1.049,0.14485900783288147,0.18253024951113372,0.625659112336
PB2015.2766.2,1.43833333333,0.1805016286644721,0.24138432249892205,0.65852469617
PB2015.11825.6,NA,NA,NA,NA
PB2015.11825.1,NA,NA,NA,NA
PB2015.9646.1,0.859666666667,0.03181451612901613,0.10899698544398115,0.918958938087
PB2015.456.1,1.10733333333,0.16974731182787098,0.26563952510031075,0.734342736699
PB2015.5632.1,1.812,0.20495720250522892,0.2710965760358681,0.653520769738
PB2015.8306.3,1.32866666667,0.33304407713502315,0.3510541934314082,0.571732795927
PB2015.377.2,1.64633333333,0.1738038194443981,0.25253322093992486,0.686262120574
PB2015.377.1,1.67233333333,0.1743640046296303,0.2541630950429524,0.687796866524
PB2015.4721.8,1.33066666667,0.08982880434786686,0.20872001790257305,0.845315244902
PB2015.15640.3,NA,NA,NA,NA
PB2015.6522.1,1.21533333333,0.42983333333328,0.31301469487274497,0.410549414027
PB2015.15288.1,0.218,0.003336377473365297,0.0247207435304518,0.983135019831
PB2015.2516.1,0.816666666667,0.052450704225321595,0.135163215139809,0.878778519068
PB2015.789.1,1.70766666667,0.1442295271049435,0.26612105512945805,0.779474643793
PB2015.1139.3,1.576,0.22789976689982866,0.28219683497058906,0.621054323353
PB2015.8628.1,1.951,0.35985747126445977,0.3856511987775878,0.555138886625
PB2015.14581.1,4.66666666667,0.0810060551014605,0.3838800807583553,0.957133977831
PB2015.3626.1,0.986666666667,0.11717968750001563,0.21023322821842733,0.767740939674
PB2015.9322.1,1.81333333333,0.10119486642221232,0.24887704626213894,0.859752709887
PB2015.10141.1,NA,NA,NA,NA
PB2015.7113.11,NA,NA,NA,NA
PB2015.2766.9,1.83166666667,0.2634913013221837,0.32500569287300973,0.621915130671
PB2015.14007.4,0.783333333333,0.18497385620915685,0.20620931729894848,0.587625601811
PB2015.14376.3,NA,NA,NA,NA
PB2015.13480.2,1.53933333333,0.07913782474676882,0.22561267289640063,0.891855051579
PB2015.1653.5,1.81466666667,0.11915847414235792,0.24973981625823236,0.817359145902
PB2015.1653.1,1.81566666667,0.11880849974399231,0.24976673026815396,0.818410920058
PB2015.15155.1,2.71966666667,0.09075843307946356,0.27437116050006405,0.894098061275
PB2015.5815.10,1.70733333333,0.2768035087719235,0.32782841359409476,0.605450077424
PB2015.10803.1,NA,NA,NA,NA
PB2015.7550.1,NA,NA,NA,NA
PB2015.7550.3,NA,NA,NA,NA
PB2015.7691.2,1.66066666667,0.07687289234764591,0.2356855117613049,0.898983484454
PB2015.7691.3,0.571,0.029196271929842105,0.07918926640021336,0.87631087262
PB2015.9638.1,1.74233333333,0.05752156602520704,0.1848557672382457,0.912364245545
PB2015.7691.1,1.845,0.08564153439148016,0.2661118812058092,0.900981690074
PB2015.7691.6,0.337,0.025158602150532255,0.06113330026191201,0.862887715464
PB2015.7691.4,0.606,0.03113311331133333,0.08417837043499177,0.875629103546
PB2015.7691.5,1.925,0.09359829059834188,0.2808153947402536,0.895370624026
PB2015.9209.3,NA,NA,NA,NA
PB2015.9209.2,0.217,0.02782051282051282,0.07254702163738333,0.871794871795
PB2015.10008.1,3.95233333333,0.17399094781680513,0.5605974579478883,0.915553856313
PB2015.13374.1,1.64566666667,0.09964471669216846,0.20590130231198175,0.81271394942
PB2015.3396.1,0.174,0.00834583333335,0.03314724907939742,0.944377184224
PB2015.3396.3,0.168666666667,0.009603921568611765,0.03573425862557953,0.937246895492
PB2015.12600.1,2.92466666667,0.28420940170942305,0.641083473701818,0.847356184902
PB2015.8644.1,4.68333333333,0.14755285493824652,0.4998469761047878,0.916167587927
PB2015.15240.1,1.528,0.10980239520959081,0.2154074514356861,0.799535852825
PB2015.8644.3,3.69333333333,0.17984914182473985,0.5510531390032888,0.909658363007
PB2015.12292.3,1.489,0.14023948220064078,0.2761303020802511,0.802668457826
PB2015.15240.4,1.54133333333,0.11007524752478615,0.21556175659309232,0.798993894496
PB2015.15240.5,1.571,0.11227788778875841,0.2211537573375979,0.800052339318
PB2015.14864.1,2.21333333333,0.75583999999966,0.519667044001881,0.372446725938
PB2015.4313.3,1.218,0.04094297352343788,0.11795895438464177,0.89185730825
PB2015.3368.7,0.867333333333,0.033433898305093225,0.11093756773813904,0.919055294827
PB2015.3368.3,0.83,0.03180190796859596,0.1058315382197763,0.919475884405
PB2015.3368.2,0.867333333333,0.0334848484848569,0.11133979603878127,0.919185881495
PB2015.4792.7,1.389,0.21929262086509999,0.27017497557407044,0.622575408938
PB2015.4792.1,1.406,0.17742961944063,0.2549718918798195,0.694134987292
PB2015.6147.1,NA,NA,NA,NA
PB2015.2177.4,1.34966666667,0.23306986027947008,0.2906834601906714,0.635621988757
PB2015.10998.1,0.915666666667,0.1119756097561023,0.1667800295806311,0.695074314716
PB2015.15060.11,1.399,0.2508269419861855,0.2863681168299038,0.593744711312
PB2015.12568.1,1.10866666667,0.13582780410745166,0.21613474466767826,0.735505181498
PB2015.3169.3,1.22533333333,0.46836318407950744,0.3371054267741169,0.403293123192
PB2015.12808.6,1.61233333333,0.22136187078875502,0.28288503805084714,0.642035407409
PB2015.13079.1,1.81766666667,0.14062325830655018,0.2539704983148491,0.76689205736
PB2015.1558.4,0.224,0.007424083769633508,0.035884565777540844,0.961324974093
PB2015.12264.2,1.38066666667,0.15024198717947967,0.25790779748757925,0.756003770718
PB2015.16206.1,1.55066666667,0.20356979405030134,0.27055580186925315,0.653321644744
PB2015.14496.1,1.22266666667,0.31699379432622427,0.2741249062106424,0.478782048643
PB2015.14496.2,1.22333333333,0.3186782531194243,0.2743878535242803,0.476907335473
PB2015.14496.3,1.035,0.2560194730813543,0.2585678889399584,0.542655603006
PB2015.10805.3,NA,NA,NA,NA
PB2015.6792.2,2.89166666667,0.14889052890531,0.3365211538540125,0.811774829466
PB2015.15236.1,3.13666666667,0.0771483420593054,0.3562915387178592,0.958656069393
PB2015.12832.1,3.76633333333,0.06648027842231786,0.3501606018454415,0.967889105066
PB2015.16387.1,NA,NA,NA,NA
PB2015.16477.2,NA,NA,NA,NA
PB2015.8558.2,NA,NA,NA,NA
PB2015.551.3,1.58466666667,0.08286009307739851,0.2164308053297579,0.876307836855
PB2015.551.2,1.54433333333,0.08641217150761635,0.21431629301712118,0.865035743518
PB2015.13071.1,1.559,0.09684812150279137,0.2355907934610475,0.855055480365
PB2015.5497.1,1.16633333333,0.2845094936708399,0.2908990929147661,0.554887061988
PB2015.14914.3,0.567,0.10928813559321865,0.1276107909413931,0.595678947442
PB2015.3193.3,NA,NA,NA,NA
PB2015.432.2,NA,NA,NA,NA
PB2015.11120.5,NA,NA,NA,NA
PB2015.11120.7,NA,NA,NA,NA
PB2015.11120.6,NA,NA,NA,NA
PB2015.11120.1,1.04433333333,0.05376417910443881,0.13387224836641073,0.859932086831
PB2015.4006.3,1.16533333333,0.4031686746987024,0.27077020085158676,0.379063515215
PB2015.4006.2,1.21833333333,0.42422891566266274,0.28335555749226826,0.376930630135
PB2015.7083.1,1.876,0.0787410759175822,0.19569541851120495,0.861405245258
PB2015.6173.1,0.450666666667,0.03732911392406329,0.08944790541660957,0.861502870251
PB2015.9110.3,0.744,0.08159710144924927,0.1385143707687813,0.757360590068
PB2015.1105.1,1.64566666667,0.20309460062479068,0.25943304064511263,0.640016821877
PB2015.4698.10,0.215666666667,0.017166666666681818,0.05488534882058718,0.915550028083
PB2015.13281.2,1.38,0.24484756097564686,0.26614047386687306,0.562705137511
PB2015.832.1,1.07433333333,0.062033960292564264,0.16554780367279884,0.884554243528
PB2015.11394.1,1.63233333333,0.053040816326515305,0.20482546318083386,0.941392766332
PB2015.6379.2,1.02533333333,0.2495270270270095,0.2610685193430348,0.561452028795
PB2015.11196.4,1.86233333333,0.23915454545455456,0.3223677574837525,0.657601848108
PB2015.2653.12,0.713333333333,0.07320987654324075,0.1479990170178878,0.81571419649
PB2015.2653.11,1.315,0.0970832323232731,0.18674820750159593,0.790638203528
PB2015.2642.2,1.453,0.22913347763347114,0.2626581893175181,0.585953757097
PB2015.11281.1,3.00666666667,0.1578793086420019,0.2959322459185114,0.784743738684
PB2015.16794.1,1.76433333333,0.09978162650603208,0.2576910034975814,0.872700953993
PB2015.2653.14,1.24433333333,0.09408877507471575,0.1796070245166225,0.789466859924
PB2015.6393.1,1.57133333333,0.2186271632806295,0.2855534627786913,0.648851083971
PB2015.8879.3,1.69666666667,0.15681701631704195,0.3177477368104716,0.818725488887
PB2015.8879.2,1.733,0.15555626326969332,0.31369673755776817,0.816265028033
PB2015.8879.1,1.753,0.13811559139786453,0.29896959756922536,0.835848568872
PB2015.2216.1,0.496,0.05727777777785606,0.09909335773192575,0.755651257304
PB2015.8879.5,1.689,0.1867933042212463,0.33861189079802806,0.784637009648
PB2015.8879.4,1.716,0.18923099415199987,0.3468345273062226,0.788081319776
PB2015.12934.2,0.730666666667,0.013255868544605634,0.09269200067027698,0.981190311695
PB2015.15614.1,1.29933333333,0.23599298245616837,0.3004991091013378,0.639957993649
PB2015.14340.1,1.97466666667,0.24310019267823307,0.3403567934767025,0.676452223431
PB2015.3209.1,0.499,0.020447619047628575,0.08177409621509023,0.946978064631
PB2015.15614.6,1.33633333333,0.24126315789470526,0.30967424081811157,0.643066348244
PB2015.12138.1,0.181666666667,0.006488095238107143,0.03371313179024179,0.964285714286
PB2015.11462.1,2.38133333333,0.1428472463768214,0.3037763284541961,0.824441538187
PB2015.13593.1,NA,NA,NA,NA
PB2015.3183.1,1.15033333333,0.21331176999098025,0.25400957317907336,0.608965490714
PB2015.3183.2,1.18466666667,0.22166217430367657,0.26219652200660853,0.6067337045
PB2015.13593.2,NA,NA,NA,NA
PB2015.287.2,1.17333333333,0.24607142857140488,0.2696306256028738,0.579428156749
PB2015.16132.1,1.08933333333,0.042627415458927544,0.1308189346718072,0.907481611258
PB2015.11575.2,0.771333333333,0.0244887005649661,0.13113144942622568,0.967465408596
PB2015.14384.3,2.03366666667,0.2707940740740564,0.3861004156017786,0.681081908777
PB2015.6520.3,0.899333333333,0.15571568627457133,0.1875075969241298,0.604958223924
PB2015.13053.1,1.402,0.08312786002690054,0.19418998330397105,0.852417495979
PB2015.13053.5,1.10166666667,0.2919246376812504,0.24416401813239538,0.45998993275
PB2015.13053.9,1.13066666667,0.32989393939402123,0.2456498709985586,0.413298696792
PB2015.12461.1,2.957,0.12016387337059539,0.3571693309002246,0.902874403546
PB2015.15301.2,5.41533333333,0.08591209150328627,0.425026640720542,0.961197050951
PB2015.2564.1,1.611,0.14672654155502682,0.297216742072362,0.811864572585
PB2015.16139.2,1.34233333333,0.23705555555537502,0.30964643317812235,0.624658229826
PB2015.1191.6,1.38633333333,0.2394764705882724,0.2679420440858055,0.576740159354
PB2015.1191.4,1.359,0.2326723163841976,0.26977101046045143,0.591101462386
PB2015.11224.1,NA,NA,NA,NA
PB2015.24.15,1.352,0.24706529209623865,0.3002376383701167,0.62114348446
PB2015.1958.1,1.46766666667,0.04490432098768519,0.23266170115225884,0.966370986424
PB2015.16298.2,1.61966666667,0.27255172413793727,0.3141390546627355,0.59896766017
PB2015.6993.6,1.528,0.26314122914121163,0.29292009130739916,0.58059811236
PB2015.11561.7,1.35666666667,0.2359298245614105,0.2935636770826954,0.634197063152
PB2015.2321.3,1.27733333333,0.16471999999991999,0.24390034115335144,0.699892972137
PB2015.2779.1,1.08333333333,0.3627134502923158,0.3100715344652749,0.477626091541
PB2015.810.1,0.939,0.04067078189302778,0.12729869116844067,0.908403162682
PB2015.810.3,1.00533333333,0.046598639455751704,0.1393950591760407,0.901314861711
PB2015.810.2,0.979333333333,0.04691808873719796,0.13878552858800516,0.898522983151
PB2015.810.4,1.018,0.04734470989757338,0.14136828733984227,0.900972551906
PB2015.4023.1,1.099,0.10907132768359683,0.19312930825022984,0.768292576865
PB2015.4023.6,1.065,0.15044193548384516,0.21009709659512332,0.67900623922
PB2015.4023.4,1.09566666667,0.15610010649627695,0.21675142257234148,0.675962600161
PB2015.6359.1,1.48133333333,0.09400311526479281,0.2246442824602304,0.855742058484
PB2015.6359.3,1.67533333333,0.09669479830145543,0.23173034245606516,0.855022449963
PB2015.6359.6,1.557,0.09944125465176874,0.23564605628942684,0.853195040374
PB2015.6359.7,1.64133333333,0.09607283359910844,0.2299074261706309,0.854887786286
PB2015.1199.1,1.5,0.4775406824148087,0.38708287385538226,0.456544471984
PB2015.2155.1,0.321,0.007614814814818519,0.04039734470895368,0.968237498199
PB2015.13628.1,1.136,0.13101942501948255,0.20979431321494996,0.739338776771
PB2015.1199.4,1.51833333333,0.46374015748029934,0.3830212147414939,0.463695098644
PB2015.11678.1,1.791,0.0525301236516764,0.16724195750356288,0.906409163364
PB2015.9134.1,1.46633333333,0.16430614766762275,0.23539950963047657,0.689352964438
PB2015.6017.1,NA,NA,NA,NA
PB2015.1782.2,0.902333333333,0.058322033898296606,0.14716004222189216,0.870140643651
PB2015.3603.3,NA,NA,NA,NA
PB2015.3603.2,NA,NA,NA,NA
PB2015.3603.1,0.613,0.01147557471265043,0.06285890343120683,0.966239859599
PB2015.4870.1,1.079,0.03683995584990397,0.13535037705833702,0.935575951795
PB2015.13874.1,1.453,0.1952040816326551,0.3181322066121619,0.747780572058
PB2015.2281.6,1.19433333333,0.10701129943499746,0.18413405996172666,0.746093802432
PB2015.5861.1,NA,NA,NA,NA
PB2015.15624.2,NA,NA,NA,NA
PB2015.1862.4,1.182,0.032514285714268135,0.1054949251008712,0.911447319748
PB2015.3578.14,1.41966666667,0.37626479750794484,0.3899706055393209,0.564256911424
PB2015.3578.16,1.382,0.3479026548671168,0.37189675585219123,0.576343538024
PB2015.3578.17,1.344,0.34051622418878763,0.362858933589318,0.575129167048
PB2015.11670.1,1.22666666667,0.08494536423840894,0.1860324494653839,0.835662977279
PB2015.8880.5,1.42133333333,0.18570098039218705,0.2888059140878985,0.728248042347
PB2015.3578.12,1.751,0.46290342679127094,0.48250142825116105,0.566899867064
PB2015.16089.1,2.107,0.13211460517115903,0.27006890598428335,0.809965610669
PB2015.3724.1,NA,NA,NA,NA
PB2015.10776.5,0.379,0.03622869955156951,0.10954702681796886,0.902722017684
PB2015.7396.1,1.49466666667,0.12945273631834828,0.25433630579392963,0.8021576718
PB2015.5792.4,NA,NA,NA,NA
PB2015.5452.1,1.626,0.12858311575287465,0.27427439517042285,0.826819054726
PB2015.6345.6,1.564,0.15603645833334154,0.277121248587792,0.768125781681
PB2015.14842.1,0.638666666667,0.036610256410276924,0.10350151853598794,0.893925027207
PB2015.5452.2,1.587,0.1360333333333514,0.27647356973473447,0.812595692332
PB2015.5452.5,1.667,0.12841940928275442,0.27784979381227587,0.830464225411
PB2015.5452.4,1.65733333333,0.1422317188984074,0.28934715481460965,0.813181921682
PB2015.6345.1,NA,NA,NA,NA
PB2015.11737.7,1.521,0.07520932539682439,0.20298997037880812,0.885128767907
PB2015.6855.2,1.34566666667,0.25038738738748645,0.35693940496950083,0.677055568143
PB2015.1862.3,1.64066666667,0.061273603082848564,0.16550633826493744,0.875865502466
PB2015.6258.1,1.57466666667,0.3752732919255327,0.34597837964724376,0.499130142826
PB2015.10900.4,0.543333333333,0.10246296296287444,0.1356839073077898,0.668767596442
PB2015.1239.1,1.14966666667,0.11340421455936495,0.18290159043330118,0.733274577638
PB2015.16627.1,0.186666666667,0.004666666666675,0.029143323992577894,0.975
PB2015.16159.3,NA,NA,NA,NA
PB2015.2366.2,1.021,0.036930000000015006,0.1376702606068606,0.936370159762
PB2015.3939.1,2.55366666667,0.16695614035104384,0.4883244745287384,0.90455281885
PB2015.6447.10,1.517,0.20181525668837244,0.27384833055027163,0.660047050772
PB2015.8843.1,2.07766666667,0.1542751779494564,0.2612188071966361,0.744468706915
PB2015.7539.1,1.036,0.13936345381521686,0.19898639342627603,0.685595775607
PB2015.19.1,1.61266666667,0.41858596491228034,0.3962882751180134,0.524160708149
PB2015.15383.1,0.694,0.06619495412841743,0.12547404288677377,0.793394803756
PB2015.6020.1,NA,NA,NA,NA
PB2015.6715.4,0.917666666667,0.1642596053998545,0.1969391228317777,0.617362995762
PB2015.2690.1,1.54633333333,0.33435097001762165,0.32724697954110243,0.528895921223
PB2015.665.1,NA,NA,NA,NA
PB2015.6867.1,1.084,0.17393964716807522,0.2493243654210421,0.695651779553
PB2015.6867.2,1.086,0.16855367231637655,0.24562993776889308,0.700900633221
PB2015.107.1,1.48766666667,0.4605747126438863,0.3801866540632636,0.46220436076
PB2015.3554.4,1.27033333333,0.2159823529412847,0.2954627195484742,0.675387689733
PB2015.4681.1,2.179,0.06528499653499048,0.22779381537431417,0.920174972445
PB2015.3554.1,1.02033333333,0.3022459016392967,0.28154835942412126,0.516833132235
PB2015.3554.2,1.01866666667,0.2997795698925096,0.28157785673499164,0.520181321806
PB2015.3554.3,1.25633333333,0.3635542635659608,0.30550961622915607,0.466574276809
PB2015.1072.2,NA,NA,NA,NA
PB2015.3284.24,1.08966666667,0.3186060606061295,0.30162044073045413,0.526524158265
PB2015.3574.2,NA,NA,NA,NA
PB2015.5066.4,0.800666666667,0.052614310645692663,0.1273141239129789,0.853625083098
PB2015.5995.2,NA,NA,NA,NA
PB2015.5995.1,NA,NA,NA,NA
PB2015.6877.1,1.98233333333,0.12622306959010104,0.21826267936895433,0.753692585552
PB2015.9438.1,0.26,0.004905660377358491,0.03537522006115612,0.981132075472
PB2015.13632.1,1.52933333333,0.044756340579731796,0.119741897811161,0.851629202879
PB2015.9980.4,0.245,0.011212355212347489,0.039252911065272955,0.928951678952
PB2015.10865.1,1.82966666667,0.22607770007766106,0.304065705137238,0.654872193197
PB2015.9980.1,0.127333333333,0.005290519877660551,0.024162679241465628,0.955082993053
