transcript,hippuristanol_fpUTR_max,hippuristanol_fpUTR_average,hippuristanol_fpUTR_std,hippuristanol_fpUTR_gini
PB2015.13991.1,1.27866666667,0.1851694915254749,0.28453389296265674,0.725472598224
PB2015.4980.1,0.395333333333,0.08266666666662499,0.12003143878285231,0.708207325269
PB2015.6673.2,0.888333333333,0.14975157232701947,0.1685785439948572,0.590612077358
PB2015.4319.2,4.13933333333,0.5327424242424026,0.8228020610293917,0.720192046351
PB2015.1436.1,1.62033333333,0.12349061032862675,0.2856076236736806,0.851963014615
PB2015.10887.1,2.33333333333,0.204166666666375,0.6593215157340683,0.9125
PB2015.8577.1,1.008,0.12508771929826315,0.25955666751279816,0.830138037942
PB2015.13613.12,0.819333333333,0.09179870129864284,0.15529775626439407,0.755035219667
PB2015.13613.13,NA,NA,NA,NA
PB2015.15643.1,0.817333333333,0.07079936808843602,0.15458221832350444,0.825403841891
PB2015.15643.4,0.214666666667,0.019026315789500002,0.05583551352540668,0.899941763122
PB2015.11550.2,NA,NA,NA,NA
PB2015.4319.1,1.65033333333,0.05653225806448388,0.2336733886078875,0.941197674597
PB2015.7715.2,1.50933333333,0.16313468013460608,0.2903757769682878,0.762741238727
PB2015.13115.1,NA,NA,NA,NA
PB2015.10692.2,NA,NA,NA,NA
PB2015.1925.8,1.128,0.419077625570774,0.2936184973402803,0.39976751524
PB2015.13404.1,1.07133333333,0.1723679653679091,0.2151382828857676,0.618655674386
PB2015.13404.3,1.48266666667,0.23550000000006413,0.2950227030235646,0.618686583165
PB2015.1925.2,1.176,0.33828958333336123,0.2999202605181548,0.493798882553
PB2015.1925.3,1.18,0.3242040498441991,0.30228004525139446,0.514342006261
PB2015.2002.1,0.798,0.03195642701524837,0.12563719188103054,0.944789332877
PB2015.1925.1,1.22066666667,0.34958649789026075,0.31197928866305513,0.495743592204
PB2015.1925.6,1.14533333333,0.43573983739826105,0.3116738924615556,0.407734286687
PB2015.1925.7,1.16233333333,0.2774271356783433,0.29413913252129625,0.573285023873
PB2015.1925.4,1.16633333333,0.25269858156028885,0.28818143856708367,0.601239017373
PB2015.1925.5,1.16666666667,0.28950793650800843,0.29461672622100543,0.553292798323
PB2015.801.1,2.33333333333,0.08882560706397352,0.43753425403048657,0.961424886166
PB2015.10350.1,1.58733333333,0.25572101449269236,0.3534365766482125,0.673451180515
PB2015.7363.10,1.465,0.28909009009008113,0.35465104152269766,0.622540518642
PB2015.10836.1,1.64733333333,0.15437558685446762,0.2945063057029594,0.792009361687
PB2015.5398.1,0.442333333333,0.016859259259255556,0.07151104512420996,0.950429603593
PB2015.8909.1,NA,NA,NA,NA
PB2015.6049.5,1.43533333333,0.32249866131189625,0.3006670089416626,0.510888691781
PB2015.4653.10,1.25433333333,0.2081188118810297,0.2729457349408043,0.64647499003
PB2015.6221.1,0.654333333333,0.08359523809526191,0.17528942862262034,0.833211267988
PB2015.6221.3,0.668,0.09896969696969697,0.1925485878361416,0.812342654964
PB2015.9532.2,1.37833333333,0.2501872146117767,0.342329471757266,0.673640281388
PB2015.11219.3,0.743666666667,0.13648245614036844,0.17978468599395317,0.658640624313
PB2015.9532.1,1.93433333333,0.3626901408451366,0.48443356182079805,0.663152331201
PB2015.11219.4,0.582,0.029617283950594174,0.08614756986107826,0.894814134259
PB2015.6599.1,1.24133333333,0.22968085106376596,0.3299109770130795,0.695077508303
PB2015.11545.1,0.284,0.04494202898553478,0.08169985437310812,0.788132860368
PB2015.2363.1,1.45766666667,0.10898924731190322,0.3103917455843976,0.894378389388
PB2015.3757.2,1.909,0.22758439716301698,0.3746383395091007,0.739028636619
PB2015.1410.1,NA,NA,NA,NA
PB2015.12872.1,NA,NA,NA,NA
PB2015.5108.3,2.39133333333,0.15262226823101793,0.25684683868511093,0.74348471469
PB2015.5108.2,2.39066666667,0.15548549783556104,0.2557180028387282,0.736222450148
PB2015.5108.5,2.40766666667,0.1529740887131343,0.25645782999237793,0.743351925462
PB2015.5108.4,2.40233333333,0.15263210196582538,0.25458795157831987,0.740952450285
PB2015.5108.6,2.04633333333,0.13917531603454492,0.2282659427786833,0.733540548677
PB2015.9163.1,1.42533333333,0.17232142857147265,0.32828802945209096,0.749013076733
PB2015.9163.2,1.51433333333,0.13800689655172618,0.298127380189043,0.821659581483
PB2015.9163.5,1.43433333333,0.09712044817927705,0.29051411889842677,0.902961923117
PB2015.4416.1,2.11466666667,0.2943850574713794,0.4662984623024093,0.731916292991
PB2015.16557.2,0.804333333333,0.1175476190475607,0.1865378002095272,0.717020168408
PB2015.14843.3,0.327333333333,0.052405797101406526,0.09047619360302014,0.77136639092
PB2015.16557.1,0.798666666667,0.2116027397260274,0.23205570407689602,0.589596537638
PB2015.3306.1,1.428,0.11471111111109998,0.2649840908338883,0.785399715872
PB2015.16194.1,0.594,0.1431333333332857,0.18112360420440562,0.652213339924
PB2015.12442.1,NA,NA,NA,NA
PB2015.8915.1,2.51766666667,0.4283389830510001,0.5566242600026942,0.6492909685
PB2015.15744.1,1.66933333333,0.2571218390804876,0.3710706262645866,0.690443557636
PB2015.12459.1,5.47166666667,0.14991777777786666,0.6060372130573085,0.941361931726
PB2015.4431.1,1.321,0.2315722222221942,0.30401157441220006,0.650310878136
PB2015.13558.2,1.71066666667,0.39655326460481444,0.4073117296384649,0.545065716211
PB2015.13558.3,0.597333333333,0.12301587301576189,0.1677186948272691,0.679238095238
PB2015.16174.3,1.575,0.16791282051284614,0.3038430053282562,0.740734719576
PB2015.16859.1,0.824333333333,0.17550980392158821,0.2376699149365594,0.678731262363
PB2015.1029.8,3.32866666667,0.2376666666667387,0.44238785993600405,0.768548207811
PB2015.1029.7,3.482,0.14635312899102298,0.3549511964842907,0.834344912911
PB2015.5664.1,NA,NA,NA,NA
PB2015.4451.3,0.629666666667,0.1631666666666955,0.19393273722005938,0.626906777872
PB2015.1029.4,3.32633333333,0.17574499089255846,0.38994867089887286,0.811393938756
PB2015.1029.3,3.311,0.2724426946632913,0.45931585804134645,0.736217058872
PB2015.1029.1,2.96966666667,0.15937271062273625,0.3513056572429323,0.809289450745
PB2015.13107.1,1.745,0.22834242424246873,0.29732216468727063,0.643470468088
PB2015.13300.2,1.305,0.3921510416666797,0.3284206283577445,0.466546732432
PB2015.4082.1,0.953333333333,0.1623487654321176,0.22272381993764523,0.681175086799
PB2015.11708.3,1.322,0.37512626262632426,0.3449432528607923,0.508536662485
PB2015.4082.2,0.941333333333,0.1659273927392898,0.2260521353261515,0.679612499399
PB2015.1845.1,1.428,0.2761504629629792,0.37188696724160464,0.670356046487
PB2015.15079.3,2.40466666667,0.1634057971014757,0.36821520334296387,0.838934680849
PB2015.1049.1,0.613333333333,0.1514761904762245,0.17368921472171842,0.611199148002
PB2015.9495.1,NA,NA,NA,NA
PB2015.8412.2,1.63233333333,0.1935917602996517,0.30800508594136405,0.734884370025
PB2015.4591.9,2.532,0.32714364640874866,0.4512541927360908,0.666479621483
PB2015.8412.1,1.616,0.2527398373984268,0.34696088212471377,0.6693987056
PB2015.16533.1,2.42033333333,0.2367928730512412,0.3580157646106222,0.694535874666
PB2015.4591.6,2.61033333333,0.22518437499999905,0.39548474611382134,0.754489622509
PB2015.4591.7,2.537,0.329519337016589,0.45355420537530144,0.665802531817
PB2015.16533.4,2.252,0.30029541864146636,0.394177482840037,0.642493483341
PB2015.4591.1,2.56266666667,0.2520502645503175,0.4023231349064765,0.720250652872
PB2015.4591.3,2.646,0.2388785425102077,0.4086098687433375,0.743927863134
PB2015.15943.3,1.44133333333,0.3086009852216156,0.35160171317283334,0.601638198783
PB2015.8365.1,0.737666666667,0.11770048309175363,0.15916918094918536,0.67033565798
PB2015.14943.11,1.139,0.2367741935484355,0.2709602516459156,0.599934077525
PB2015.9072.1,NA,NA,NA,NA
PB2015.14504.2,1.30033333333,0.16992948717945258,0.2374818691821621,0.671198025634
PB2015.3545.2,1.26766666667,0.3031293532338576,0.276652326079863,0.497340800144
PB2015.3545.3,1.22066666667,0.32681896551724826,0.2774660946884003,0.461962106046
PB2015.3545.1,1.285,0.22579810298106126,0.26308452342229427,0.599132699931
PB2015.13562.1,1.80666666667,0.1776042328041946,0.29592110581022335,0.745884588016
PB2015.13562.3,1.81,0.15682191780819701,0.2830871716888249,0.771087410535
PB2015.13562.2,1.79166666667,0.19515102040815716,0.3312257745115401,0.755096178855
PB2015.13562.4,1.76966666667,0.16685456187900083,0.2830162925468277,0.753459367757
PB2015.6281.5,0.791333333333,0.2426324786324436,0.23878188971101835,0.545371283641
PB2015.6730.3,0.191,0.049297297297270275,0.06837253473585728,0.678994784258
PB2015.6730.2,0.283666666667,0.051364779874245294,0.07253745549217402,0.683667127949
PB2015.12301.3,0.672666666667,0.21332704402517416,0.21423694723864747,0.553609681667
PB2015.12301.2,NA,NA,NA,NA
PB2015.12301.4,NA,NA,NA,NA
PB2015.10548.2,NA,NA,NA,NA
PB2015.6152.4,1.20666666667,0.10243795620438176,0.2124390652649739,0.814865670338
PB2015.6862.8,1.31666666667,0.10158503401365307,0.2719111210218353,0.888504708788
PB2015.11030.2,1.43866666667,0.15956264775414897,0.33288098180187037,0.831569241536
PB2015.6862.5,1.34933333333,0.15336912751673154,0.2450537208172348,0.72436348514
PB2015.6862.4,1.31533333333,0.27739682539675037,0.2727202496935936,0.52553876609
PB2015.5411.1,1.40866666667,0.22812777777776166,0.30977736982874987,0.6565939329
PB2015.6710.1,1.24366666667,0.12495512820525,0.26814494126341704,0.833235007439
PB2015.16129.10,1.06533333333,0.2534444444443263,0.2785253797797106,0.590093784894
PB2015.9914.4,1.09933333333,0.17208333333334375,0.2396222794429914,0.672555046913
PB2015.6862.2,1.312,0.33388311688313377,0.2920244300116655,0.479082653185
PB2015.16093.2,1.32766666667,0.2472252252252792,0.3483097156016295,0.680290814829
PB2015.16093.1,0.352,0.023860730593575342,0.06446701936464044,0.886450533016
PB2015.1575.2,NA,NA,NA,NA
PB2015.1355.6,NA,NA,NA,NA
PB2015.298.3,0.767333333333,0.2315454545454091,0.26279287741240853,0.606780407134
PB2015.298.2,1.03933333333,0.15243589743582114,0.2354944111558064,0.727603998188
PB2015.13525.2,1.16366666667,0.20168686868692423,0.28203341062671544,0.677619587471
PB2015.13525.1,1.214,0.14089238845146457,0.25527167995978767,0.773242428154
PB2015.5699.1,NA,NA,NA,NA
PB2015.12822.3,1.36166666667,0.36234432234432823,0.3168678094574955,0.482557222397
PB2015.12822.1,0.877,0.22195433789953797,0.23244967256199223,0.568084513965
PB2015.14222.3,1.408,0.35650813008126464,0.342128500976543,0.523762834976
PB2015.14222.1,1.43566666667,0.33930370370365226,0.34523774468709323,0.549527475779
PB2015.7290.8,0.525333333333,0.09268027210885715,0.12543746504942302,0.667534482965
PB2015.15059.1,1.39166666667,0.17036734693891836,0.3115675767027576,0.780950425211
PB2015.15059.2,1.43033333333,0.17746133333332031,0.2716196647567822,0.718545891687
PB2015.7290.1,0.537333333333,0.08408333333335,0.11858690554467342,0.673067393459
PB2015.8760.1,3.973,0.31404545454520455,0.8349247519191542,0.887847208516
PB2015.1864.1,2.10866666667,0.4295641025642757,0.5779816507696471,0.673802395897
PB2015.16844.3,0.89,0.11901626016265854,0.18752646716499413,0.729277289699
PB2015.16844.2,1.16933333333,0.1534377934272231,0.2317064098623331,0.71032885577
PB2015.16844.1,2.222,0.05855844155844481,0.22021239299276887,0.930306024555
PB2015.6724.1,NA,NA,NA,NA
PB2015.15298.1,2.21366666667,0.3512988505747242,0.5316450746515125,0.715203305326
PB2015.3104.1,0.846,0.18038837920486694,0.19097769542641177,0.56728780078
PB2015.4531.1,0.538,0.0778615384615277,0.13471274779376546,0.767066405241
PB2015.3821.1,1.44633333333,0.2144740740739237,0.3250989402206052,0.718255009862
PB2015.2784.2,0.425666666667,0.09027659574471703,0.11418704987892331,0.650911054168
PB2015.12232.3,2.24233333333,0.11996258503391836,0.3971324963892077,0.924152331266
PB2015.16040.1,0.939666666667,0.12388888888890835,0.20342417521462525,0.739104799867
PB2015.12846.1,1.56566666667,0.07675586854462979,0.20053523808648743,0.872759850172
PB2015.7421.4,1.04433333333,0.08790476190479121,0.16909865581534325,0.795201282799
PB2015.7421.7,1.01433333333,0.13044684684678215,0.21037316986278262,0.731655421271
PB2015.6924.5,0.657333333333,0.018612121212127273,0.09287684391659569,0.96530594121
PB2015.7421.1,0.968,0.07873535353539395,0.16758839467456013,0.824391707914
PB2015.7421.2,0.982,0.11386821705431024,0.19482361119943928,0.754176246424
PB2015.16482.5,0.606333333333,0.06315181518150197,0.11807048411167381,0.786023227355
PB2015.7421.8,0.482666666667,0.047000000000039996,0.11136456647732898,0.8632
PB2015.7792.1,0.890333333333,0.11406010928963443,0.21177512825611114,0.796412024947
PB2015.7792.2,0.804333333333,0.11912280701754335,0.19756927999058307,0.758885185472
PB2015.3297.3,1.08066666667,0.3542173913044913,0.2642159782753683,0.411482487552
PB2015.5826.2,NA,NA,NA,NA
PB2015.2796.4,0.261,0.049839506172866664,0.07501184380399054,0.713089110909
PB2015.7440.3,NA,NA,NA,NA
PB2015.2796.1,0.256666666667,0.04593750000005,0.07180686081722366,0.730456349206
PB2015.16823.9,NA,NA,NA,NA
PB2015.16823.3,1.25933333333,0.20875462962957264,0.2846797908384093,0.678052592412
PB2015.3452.1,0.639666666667,0.04895454545458409,0.14398883919491612,0.906009960327
PB2015.16355.1,1.203,0.17182078853049568,0.21825913570919092,0.619579860546
PB2015.16823.6,NA,NA,NA,NA
PB2015.11207.2,0.608,0.08701904761905714,0.17549407701048395,0.81946872215
PB2015.9022.1,1.54233333333,0.37701212121209093,0.39614911978370954,0.562121480044
PB2015.12216.1,0.806666666667,0.12026940639272603,0.21340007986618437,0.78245447789
PB2015.12216.3,NA,NA,NA,NA
PB2015.16474.2,1.19666666667,0.17563829787242125,0.30039445958047,0.766680842472
PB2015.16474.3,1.19566666667,0.1961580756013536,0.29294550702571714,0.70797048341
PB2015.16474.1,1.17033333333,0.23874157303366178,0.3096565321805003,0.657090792947
PB2015.8273.1,0.971,0.0816532846715011,0.14513965442164548,0.750434488129
PB2015.2177.5,1.534,0.24414477211792332,0.28994721903202564,0.61650716868
PB2015.7900.1,NA,NA,NA,NA
PB2015.7147.2,1.72633333333,0.3818602150539032,0.4660270176471396,0.634648102512
PB2015.8152.5,1.04033333333,0.1262677029360658,0.21184505764885783,0.743674166127
PB2015.12166.5,1.146,0.1387108167770795,0.2285990982476674,0.746819746052
PB2015.761.2,1.08566666667,0.14925619834709858,0.20385108520920683,0.662901439646
PB2015.6745.1,NA,NA,NA,NA
PB2015.8620.1,1.64866666667,0.22292660550458715,0.3454271399100326,0.727087723246
PB2015.11821.1,0.504666666667,0.06247619047623809,0.1259783542098675,0.814701897019
PB2015.452.2,0.361,0.02577272727272727,0.08478418153179595,0.92151675485
PB2015.11821.3,1.353,0.1958897679325177,0.297557195829398,0.72547628326
PB2015.11821.2,1.30633333333,0.3057550306211081,0.32507907655681584,0.575407710809
PB2015.11821.5,1.27566666667,0.3586580086580414,0.3127203475920904,0.48853365102
PB2015.14148.1,1.53266666667,0.23302962962964446,0.27038577673034486,0.554396374823
PB2015.15184.9,1.22533333333,0.16867465069865092,0.25743116812747596,0.719660907754
PB2015.15184.8,1.772,0.30725789473686843,0.3613034146905554,0.609816285176
PB2015.15184.6,1.69933333333,0.25216780045357345,0.3547122227365851,0.686595851225
PB2015.15184.5,NA,NA,NA,NA
PB2015.15184.4,1.99033333333,0.10763426488458237,0.2672728297495403,0.860387235277
PB2015.15184.2,1.849,0.18547405452948812,0.3167204224399013,0.758955254021
PB2015.15184.1,NA,NA,NA,NA
PB2015.1161.1,NA,NA,NA,NA
PB2015.12756.1,2.65533333333,0.41077160493825,0.5598159339767624,0.670925132812
PB2015.4806.10,0.899666666667,0.09829666666666101,0.22435609540289878,0.853424327715
PB2015.12756.3,2.52266666667,0.40522558922556634,0.5382510519272318,0.660651818638
PB2015.12756.2,2.58266666667,0.39935493827171603,0.5466897263905034,0.673376947907
PB2015.1437.2,1.24366666667,0.2646217228463922,0.34039853704508594,0.656244404207
PB2015.7908.1,NA,NA,NA,NA
PB2015.16349.1,1.19033333333,0.16793859649114998,0.2825106772835465,0.752393094253
PB2015.6704.1,0.975,0.13955944055942238,0.20332088922675626,0.69129374075
PB2015.16349.6,1.07133333333,0.1943274853800656,0.27423839951903806,0.682732259478
PB2015.12220.2,NA,NA,NA,NA
PB2015.12220.1,NA,NA,NA,NA
PB2015.12251.1,1.514,0.11287356321844828,0.26641311097542447,0.84636210408
PB2015.10269.2,NA,NA,NA,NA
PB2015.5804.3,1.21833333333,0.22607692307688523,0.2848636922152969,0.642721447204
PB2015.614.1,NA,NA,NA,NA
PB2015.1714.2,1.26533333333,0.21697681159423998,0.3001857097395669,0.683721019381
PB2015.12762.7,1.85333333333,0.2617362110311367,0.43057091182688556,0.752816291275
PB2015.13236.1,1.381,0.2786918767507034,0.3001026595582562,0.577289716003
PB2015.13596.1,0.848333333333,0.1837631578947105,0.22349109259030236,0.632127899586
PB2015.4553.1,1.086,0.111733333333325,0.21093431310354066,0.77441452864
PB2015.12711.2,1.443,0.2806666666667143,0.4079800285599012,0.705867144958
PB2015.12251.4,0.294666666667,0.017820289855078258,0.06668432066192925,0.937503889565
PB2015.4394.2,2.14166666667,0.30023529411752936,0.47228572411514913,0.728694995936
PB2015.13197.1,NA,NA,NA,NA
PB2015.3567.1,1.234,0.12384370015952967,0.21774818046215497,0.758727328184
PB2015.15705.4,NA,NA,NA,NA
PB2015.15534.2,1.28833333333,0.1887390783961174,0.23360018796774348,0.622827992827
PB2015.6451.2,1.13433333333,0.24134272300464749,0.2682145041865211,0.593254582547
PB2015.515.2,1.125,0.20278378378376488,0.253335315499775,0.632489346604
PB2015.2863.1,0.635,0.12125000000000626,0.17054256419943323,0.689984249714
PB2015.2863.2,0.637666666667,0.11923129251704896,0.1703835369934219,0.696502073186
PB2015.11304.1,1.61633333333,0.4010438596488763,0.4858238205622736,0.636094517884
PB2015.13923.4,1.38566666667,0.07348848484851998,0.1991216677168399,0.884853083184
PB2015.543.1,0.968333333333,0.21869444444444266,0.2158996662689804,0.534151729011
PB2015.5948.4,0.224,0.03777272727268182,0.07037384919221765,0.795591291981
PB2015.10604.4,1.71766666667,0.2979389978213438,0.3526323449656145,0.600156896392
PB2015.9727.3,0.969666666667,0.21254421768710818,0.24739797543413275,0.608216042786
PB2015.9727.1,0.998666666667,0.16146813725491693,0.2119300714715083,0.659996200699
PB2015.7821.2,0.575,0.05425362318840869,0.11749896052129934,0.833464962457
PB2015.16440.1,NA,NA,NA,NA
PB2015.5948.1,1.23966666667,0.1462362869199114,0.21643586637380294,0.666615777606
PB2015.13923.1,0.944333333333,0.31447222222225,0.28229673529684435,0.502179659564
PB2015.13866.12,1.30033333333,0.3432995594713379,0.3413714549063688,0.543793421358
PB2015.2165.2,1.497,0.27627895981085343,0.3269509416431112,0.609630742757
PB2015.2165.1,1.17366666667,0.22749084249093407,0.3109090587848148,0.672392996264
PB2015.13866.11,1.577,0.33303265765759044,0.33870000664888184,0.547491169674
PB2015.11091.1,1.757,0.3350150150149279,0.4258935125812312,0.639935525343
PB2015.7813.1,1.01033333333,0.14256944444443112,0.18667542621929462,0.638787853183
PB2015.13885.1,NA,NA,NA,NA
PB2015.7070.1,0.593666666667,0.09078333333335001,0.1540226994454428,0.75172572058
PB2015.9284.1,NA,NA,NA,NA
PB2015.13686.4,0.923,0.19538647342989854,0.2405225231296659,0.63447766783
PB2015.11135.3,1.34066666667,0.2570603015075578,0.30047730825999563,0.604980462211
PB2015.10536.1,4.132,0.5915444444439498,0.9000191005511224,0.717738875636
PB2015.10083.3,1.72633333333,0.33242222222213,0.4228584966014211,0.64839895715
PB2015.6948.1,0.516666666667,0.042743737957572255,0.10855440834252908,0.874847570191
PB2015.6948.2,0.528,0.03614883720930232,0.10175353801538262,0.895618140253
PB2015.11403.2,1.34033333333,0.31695169082132374,0.38961654329140505,0.634940284129
PB2015.6818.1,0.665666666667,0.026821428571452383,0.10689445477417363,0.945601631687
PB2015.87.1,1.127,0.2521581196581846,0.29454187095329926,0.6176019416
PB2015.12469.2,1.32433333333,0.05107894736838816,0.15745418779009246,0.900090498658
PB2015.8091.2,NA,NA,NA,NA
PB2015.10944.6,0.493,0.10732786885240984,0.13845970910274483,0.660488556474
PB2015.9338.9,1.62966666667,0.27798501872657305,0.3920208468242247,0.677991534053
PB2015.12143.1,6.07633333333,0.6639021739125761,1.2489358228921954,0.793190560289
PB2015.10944.2,0.668666666667,0.05821505376345161,0.14066698640306136,0.858288547017
PB2015.12143.2,6.01366666667,0.38772146118705475,1.023927858197521,0.883025627317
PB2015.16272.2,0.889666666667,0.14708333333333595,0.21347954380924639,0.703569847734
PB2015.13942.1,1.07333333333,0.19527330173783744,0.2617201082026864,0.670024195124
PB2015.16272.1,0.981,0.10346078431369327,0.19185503130565754,0.787436115354
PB2015.5214.1,1.73433333333,0.17633333333325002,0.3326540411762085,0.775141776938
PB2015.12218.1,0.0,0.0,0.0,NA
PB2015.10817.1,1.36033333333,0.3799509202453903,0.34599847163882125,0.502170399437
PB2015.4633.2,1.30033333333,0.18146078431361765,0.2710159175156815,0.690492383673
PB2015.10817.2,1.345,0.36655487804875264,0.3419500951667787,0.512733757588
PB2015.1268.1,2.83066666667,0.21939563862935232,0.5586931423160034,0.876559235902
PB2015.1268.2,2.57766666667,0.10344179894178454,0.35392231241671845,0.922380197316
PB2015.10729.6,1.91166666667,0.31737645107797874,0.4358574202522069,0.680518027697
PB2015.11414.1,1.32533333333,0.26442995169080147,0.31475524883824707,0.622714731021
PB2015.14796.1,2.14133333333,0.5431588541666618,0.4890021656337529,0.489556601586
PB2015.335.2,0.701,0.1322789115645908,0.17626112286271906,0.663923363123
PB2015.9701.2,1.13366666667,0.1970714285715475,0.2646120154257961,0.658118883654
PB2015.14796.4,1.26866666667,0.018381151346337048,0.10643628805285467,0.972401462035
PB2015.4341.2,3.70666666667,0.39960573476693545,0.750819583962221,0.791673104391
PB2015.4181.3,1.31033333333,0.24464379084964377,0.2863843378164821,0.612566473597
PB2015.584.23,0.682333333333,0.1614852320674709,0.19021151745154977,0.62100395305
PB2015.8602.1,0.334,0.02805847953219298,0.07571036229157019,0.88959581112
PB2015.1979.1,NA,NA,NA,NA
PB2015.15500.1,2.80066666667,0.41703652968041094,0.5988956898925983,0.690456195536
PB2015.5416.1,1.31066666667,0.2621352657006478,0.3328598391586391,0.646979042638
PB2015.9761.10,1.86333333333,0.2710777777777513,0.38179318313887123,0.676222868932
PB2015.14778.2,0.98,0.09485434173672269,0.18387717472538095,0.802518402748
PB2015.14778.5,0.999666666667,0.13391379310344426,0.21914935010489847,0.751855896866
PB2015.14778.4,1.521,0.1205094850948374,0.2401603912710333,0.809493935694
PB2015.10693.3,0.694666666667,0.06906326034064234,0.1385660460596105,0.814314643927
PB2015.16027.1,1.17466666667,0.27877142857145715,0.33048382782473373,0.62292176069
PB2015.13444.1,0.865333333333,0.05934285714285143,0.1576649951731461,0.879620331522
PB2015.12671.2,1.561,0.08137022900761832,0.18642669711429305,0.836817067097
PB2015.5360.3,1.833,0.20880650406503415,0.38810703963267784,0.78632386816
PB2015.13444.5,0.620666666667,0.04091666666668949,0.12086982016177676,0.907031002489
PB2015.1617.1,0.932666666667,0.1169147286822186,0.23638266717051126,0.812550306387
PB2015.1080.1,1.13833333333,0.16811627906968207,0.2895897649383616,0.771243301903
PB2015.4500.2,1.22066666667,0.17588122605368045,0.23697007143554244,0.649305975484
PB2015.8354.2,0.269666666667,0.02786956521743478,0.06630690895514162,0.858667390174
PB2015.4651.1,1.27633333333,0.25542857142849995,0.3280019702940719,0.647621045062
PB2015.5738.1,0.974,0.12820900900901228,0.19051809127224334,0.707336298016
PB2015.7594.1,1.573,0.2573333333334046,0.3272485711969362,0.635444093571
PB2015.5738.4,0.842666666667,0.16594696969696,0.21469629645861524,0.658704944907
PB2015.476.1,2.84133333333,0.19019753086401853,0.4692574359856909,0.846193883095
PB2015.476.2,NA,NA,NA,NA
PB2015.16468.1,0.818,0.2767536231883913,0.2762582845482924,0.543022895758
PB2015.5936.2,1.65833333333,0.27841293532326866,0.34384003130715624,0.629607986585
PB2015.5936.1,1.68366666667,0.23820481927721687,0.3302841048401113,0.678268178678
PB2015.524.1,0.772333333333,0.07032391713747288,0.14065316394960029,0.81030130112
PB2015.13992.1,0.868666666667,0.09315339233039974,0.1776128557283105,0.801688811345
PB2015.13992.2,0.887333333333,0.09648377581121918,0.18354137293125086,0.800946102872
PB2015.13992.3,0.873,0.09623364485983524,0.18122981408678607,0.797924084594
PB2015.14583.3,0.385,0.0211025641025641,0.07625523769208684,0.933420568901
PB2015.5612.2,0.431,0.06362857142853429,0.12215594434662386,0.808151046678
PB2015.10946.1,1.173,0.11602564102567933,0.20782920899566734,0.775026960263
PB2015.14583.7,0.385333333333,0.016814814814805554,0.07201527806196124,0.952031326481
PB2015.14583.6,0.218666666667,0.00841025641026923,0.042051282051346145,0.961538461538
PB2015.14583.5,0.375666666667,0.030290598290615384,0.09322121408201306,0.911385078428
PB2015.5612.4,0.861,0.21832222222226566,0.27277633604501794,0.641896958284
PB2015.12612.1,2.42466666667,0.4468333333335,0.5373103568619447,0.607184961166
PB2015.15640.2,1.05933333333,0.09895090439275195,0.22862163507735167,0.851991305133
PB2015.8306.1,1.24966666667,0.31175167785238095,0.3081733635554715,0.534667187
PB2015.11518.5,NA,NA,NA,NA
PB2015.14746.2,0.664333333333,0.13138095238090478,0.19324039325220574,0.714429543716
PB2015.7936.1,1.27766666667,0.11281403508773682,0.25075859510587883,0.84243069106
PB2015.3039.2,1.19266666667,0.2631751412429712,0.32224058665991984,0.630442107194
PB2015.9620.1,1.01533333333,0.10813333333331428,0.18594068918371753,0.746461774187
PB2015.6524.2,NA,NA,NA,NA
PB2015.2671.1,0.456666666667,0.030249999999989285,0.08966452577550087,0.893869117895
PB2015.6524.1,0.254,0.033864864864883784,0.07309599018100388,0.841209925009
PB2015.16760.1,1.028,0.1690427350427359,0.28696002858027597,0.769334484574
PB2015.10805.1,0.725666666667,0.11192105263155264,0.19316664674952302,0.765418424972
PB2015.10805.2,1.313,0.0719941348973343,0.16410558146660786,0.846364970247
PB2015.2291.2,NA,NA,NA,NA
PB2015.14340.4,0.885,0.12669230769228204,0.19276889141244727,0.722115838692
PB2015.11196.5,0.983666666667,0.18043181818184093,0.23905853409779285,0.646643726597
PB2015.11196.2,0.866666666667,0.20812345679014813,0.23898725189667114,0.590544987982
PB2015.11196.3,NA,NA,NA,NA
PB2015.11196.1,1.074,0.19336296296295558,0.2600840493039109,0.653442639698
PB2015.13479.4,0.948,0.03813333333333999,0.15197431069464667,0.942846153846
PB2015.13299.1,1.04533333333,0.14713636363624227,0.2554257420220929,0.749613839975
PB2015.13299.3,0.878,0.10226190476187141,0.18623096168045633,0.764005765286
PB2015.9673.2,1.97533333333,0.3696587301584762,0.43694868808723797,0.591942221636
PB2015.13479.1,0.789333333333,0.026517295597476415,0.09999228070109753,0.932586466334
PB2015.13479.2,NA,NA,NA,NA
PB2015.13479.3,0.539666666667,0.0054444444444444445,0.04605897849145666,0.986819597029
PB2015.13580.3,1.19666666667,0.3393660714286812,0.2914626019459921,0.471759899598
PB2015.5196.7,0.888666666667,0.21217741935484521,0.24906803145524056,0.617333856459
PB2015.5196.1,1.06133333333,0.25277956989238226,0.2977687271211332,0.618885619272
PB2015.6326.7,1.554,0.08839449541288165,0.23223292362591436,0.863123582631
PB2015.6326.5,NA,NA,NA,NA
PB2015.5970.10,NA,NA,NA,NA
PB2015.9180.1,0.782,0.13825333333332,0.20499021721918798,0.710238210049
PB2015.3284.29,NA,NA,NA,NA
